name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
Famco Associates (pvt) Ltd.,audit and accounting,http://www.famco.com.pk,"(92 21) 32422344, 32424591","State Life Building No.1-A, Ground Floor, I.I.Chundrigar Rd. Karachi, Karachi",https://www.businesslist.pk/company/147026/famco-associates-pvt-ltd,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:32:50.684384+00:00
Macrame Consultants,audit and accounting,https://macrameconsultants.com/,+92516102627,"Office: 301 Building: 123 Civic Center Bahria Town, Rawalpindi, Pakistan., Rawalpindi",https://www.businesslist.pk/company/257338/macrame-consultants,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:32:52.349470+00:00
Tax King Inc,audit and accounting,http://www.bookkepingonline.com,0444542539,"House #  04, Hazrat Ameer Hamza Street, Opposite DD Office, Zia U Din Colony Depalpur, Okara, Punjab",https://www.businesslist.pk/company/241525/book-keeping-online,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:32:53.536705+00:00
Splendidaccounts,audit and accounting,https://splendidaccounts.pk/,021-34155710,"B-134 1st Floor Block 2 Gulshan-e-Iqbal, Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/250353/splendidaccounts,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:32:55.314513+00:00
"Aventure Consultancy, LLC.",audit and accounting,http://www.Aventurellc.com,+923356878555,"Aventure Consultancy Road، N-44, Block 12 Gulistan-e-Johar, Karachi, Karachi City, Sindh 75290, Karachi",https://www.businesslist.pk/company/256157/aventure-consultancy-llc,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:32:57.046935+00:00
Tameer Micro Finance Bank Ltd.,banks credit unions,,"(92 21) 34325572, UAN : (92 21) 111-111-004","A-15,Block 7 &amp; 8,Central Commercial Area,K.C.H.S.,Union, Karachi",https://www.businesslist.pk/company/182736/tameer-micro-finance-bank-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:32:58.958352+00:00
Finca,banks credit unions,https://finca.pk/,+92 4211-111-1562,"36-B, Khayaban-e-Iqbal, Sector XX XX Block DHA Phase 3, Lahore, Punjab 54810, Lahore",https://www.businesslist.pk/company/256860/finca,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:01.207379+00:00
Deutsche Bank Ag,banks credit unions,,9221-111555777 / 5207200 / 5658321,"Avari Plaza 242 &amp; 243 Fatima Jinnah Road, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/95215/deutsche-bank-ag,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:03.156283+00:00
Innovative,banks credit unions,,"9221-4810382 / 4526001, +92-42-11-000-911","FL-3/6, First Floor, Gulshan-e-Iqbal, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/104537/innovative,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:04.829144+00:00
Allied Bank Limited,banks credit unions,,9221-111110110 / 5860052 / 5872139 / 5874993,"ABL Building, Khayaban-e-IqbalClifton, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/95096/allied-bank-limited,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:06.222908+00:00
NRSP Microfinance Bank,banks credit unions,,+92 62 2285126,"Punjab, Bahawalpur",https://www.businesslist.pk/company/256382/nrsp-microfinance-bank,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:08.316769+00:00
Sindh Bank Ltd.,banks credit unions,,"(92 21) 35829301, 35369283, UAN : (92 21) 111-333-225","Head Office: 3rd Floor,Federation House,Clifton, Karachi",https://www.businesslist.pk/company/182727/sindh-bank-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:09.707086+00:00
U Microfinance Bank,banks credit unions,,+921111282265,"Islamabad, Islamabad",https://www.businesslist.pk/company/256876/u-microfinance-bank,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:10.724177+00:00
Igi Financial Services,banks credit unions,,"(92 21) 35301731, 35301739, UAN : (92 21) 111-234-234, +92 21-35368935","#701-713,7th Floor,The Forum,G-20,Block-9,Khayaban-e-Jami,Clifton, Karachi",https://www.businesslist.pk/company/182702/igi-financial-services,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:12.929834+00:00
Abn-Amro Bank,banks credit unions,,9242-111112233 / 5751000 / 5751008,"C 110 Upper Mall, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/95046/abn-amro-bank,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:14.790510+00:00
Banking Mohtasib Pakistan,banks credit unions,,"(92 21) 39217339, 39217334, +92-333-8253351","Karachi Secretariat,5th Floor,Shaheen Complex,M.R.Kiyani Rd, Karachi",https://www.businesslist.pk/company/182689/banking-mohtasib-pakistan,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:16.932312+00:00
CloudAbacus,banks credit unions,,03116868666,"Sambrial, Sialkot, Punjab",https://www.businesslist.pk/company/245958/cloudabacus,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:18.679993+00:00
National Savings Centre,banks credit unions,,"92596-9314294, +92 51-111-267-268","Faisal Shaheed Road Opp: Mission Hospital, Punjab, Taxila, Punjab",https://www.businesslist.pk/company/95485/national-savings-centre,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:20.649592+00:00
Mcb Islamic Banking,banks credit unions,,"(92 41) 8556605, 8556607, +92 -42-34501000","66-A,Peoples Colony No. 1, Faisalabad",https://www.businesslist.pk/company/182711/mcb-islamic-banking,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:22.361804+00:00
Samba Bank Limited,banks credit unions,,"(92 21) 35693824, 35693831, +92 21 11-11/ 0800-72622","6th Floor,Nacon House,M.D.M. Wafai Road,Sddar, Karachi",https://www.businesslist.pk/company/182724/samba-bank-limited,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:24.590003+00:00
Prime Aluminium Industries (pvt) Ltd.,banks credit unions,,"(92 21) 36072548, 34915468, +92-321-1296063","68-Hyderabad Colony,Near Shell Petrol Pump,Jail Chowrangi, Karachi",https://www.businesslist.pk/company/181916/prime-aluminium-industries-pvt-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:26.456198+00:00
Allied Bank Limited,banks credit unions,,9251-5524547 / 5568161," Adamjee Road Cantt., Punjab, Rawalpini, Punjab",https://www.businesslist.pk/company/95072/allied-bank-limited,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:28.662378+00:00
Bank Alfalah Limited,banks credit unions,,0544-710022,"67-Kazam Kamal Road,  Cantt.,  Jhelum,  Punjab,  Pakistan, Jhelum",https://www.businesslist.pk/company/146832/bank-alfalah-limited,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:30.369001+00:00
Igi Investment Bank,banks credit unions,,"(92 42) 35368955, UAN : (92 42) 111-234-234","5,F.C.C.,Ground Floor,Syed Muratib Ali Road,Gulberg, Lahore",https://www.businesslist.pk/company/182703/igi-investment-bank,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:32.030897+00:00
JWS Pakistan,banks credit unions,,+92 55 4284454,"Punjab, Gujranwala",https://www.businesslist.pk/company/256109/jws-pakistan,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:33:34.257284+00:00
Dvago,pharmacies,https://www.dvago.pk,+92 21 111138246,"1st Floor, Plot No. 1 Shaheed-e-Millat Road, Modern Society MCHS, Karachi, Sindh",https://www.businesslist.pk/company/253240/dvago,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:36.463457+00:00
Prime Impact International,pharmacies,http://WWW.PRIMEIMPACT.PK,0423-5941033,"SUIT NO. 502, GARDEN TOWER, GARDEN TOWN LAHORE., Lahore, Punjab",https://www.businesslist.pk/company/246751/prime-impact-international,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:38.642346+00:00
Milkywayresearchchem.com,pharmacies,,7029003952,"‎1252 E 74th St, Chaman, Islamabad Capital Territory",https://www.businesslist.pk/company/248848/milkywayresearchchemcom,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:40.635907+00:00
"Central Bio-Tech Co.,Ltd.",pharmacies,,,Zhong Shan road,https://www.businesslist.pk/company/170061/central-bio-tech-coltd,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:41.971110+00:00
IMCO Tech,pharmacies,,021 35050270,"756, Sector 32/D, Korangi Industrial Area, Karachi, Sindh",https://www.businesslist.pk/company/243683/imco-tech,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:43.967774+00:00
Shadab Natural Clinic,pharmacies,https://sites.google.com/site/shadabnatural/,,"Near Toba Tek Singh, Toba Tek SIngh, Punjab",https://www.businesslist.pk/company/181371/shadab-natural-clinic,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:45.488246+00:00
Galen Nutraceuticals,pharmacies,,+92-51-4441860,"Plot # 10, Street # 3,I-10/3, Industrial Area, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/243654/galen-nutraceuticals,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:47.303166+00:00
Shaigan Pharmaceuticals (pvt) Ltd.,pharmacies,https://shaigan.com,"9251-5571442 / 5573436 / 5571441, +92 -51-5133060-8","14 KM Adyala Road Post Office Dahgal, Punjab, Rawalpini, Punjab",https://www.businesslist.pk/company/116176/shaigan-pharmaceuticals-pvt-ltd,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:48.865805+00:00
Jumbo (medical &amp; General),pharmacies,https://www.facebook.com/jumbomedgen/,"+92 21 34536986,  +92 345 0210772","No.8, 46/A/2, Muhammad Ali Co-Operative Housing Society, Commercial Area, Karachi, Sindh",https://www.businesslist.pk/company/232347/jumbo-medicalgeneral,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:50.715571+00:00
Umair Brothers Pharma,pharmacies,,0092606840798,"MM Road Fatehpur District Layyah, Punjab",https://www.businesslist.pk/company/241630/umair-brothers-pharma,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:52.438565+00:00
Agha Brothers,pharmacies,http://agha-herbs.business.site,04237652970,"H/1418 Akbari Mandi., Lahore, Punjab",https://www.businesslist.pk/company/181369/agha-brothers,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:54.304847+00:00
Martin Dow | Best Pharmaceutical Company In Karach,pharmacies,http://martindow.com,021 350 605 51,"Plot No. 37, Sector 19, Korangi Industrial Area, Karachi-74900, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/250516/martin-dowbest-pharmaceutical-company-in-karach,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:56.312906+00:00
Qintar Pharmaceutical,pharmacies,http://www.qintarpharma.com,"92-48-3216343,  +92 48 3220658","14-A Punjab Small Industrial Estate Lahore Road, Sargodha, Punjab",https://www.businesslist.pk/company/221734/qintar-pharma,businesslist_pk,scrapy,pharmacies,2026-08-21T20:33:57.883762+00:00
"Pharmacia , Dispensing  Pharmacy",pharmacies,http://www.pharmacia.com,021 - 36375230,"A - 5, Block 9, F.B. Area , Karachi, Sindh",https://www.businesslist.pk/company/241643/pharmaciadispensing-pharmacy,businesslist_pk,scrapy,pharmacies,2026-08-21T20:34:00.059158+00:00
Genetics Pharmaceuticals,pharmacies,https://www.genetics-pharmaceuticals.com,+92 423 5297761 6,"539 A, Sunder Industrial Estate, Off Raiwind Road, Sundar Industrial Estate, Lahore, Punjab 54000, Lahore",https://www.businesslist.pk/company/256865/genetics-pharmaceuticals,businesslist_pk,scrapy,pharmacies,2026-08-21T20:34:01.480113+00:00
Brand Medic,pharmacies,,03062423519,"Plot 3425, street 24, I-9/3, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/253989/brand-medic,businesslist_pk,scrapy,pharmacies,2026-08-21T20:34:03.193781+00:00
Executive Clinics &amp; Pharmacy,pharmacies,https://www.facebook.com/executivecp23,+923307777056,"Bunyad Plaza, Paradise Commercial, Bahria Town Way, Islamabad, Islamabad",https://www.businesslist.pk/company/258164/executive-clinicspharmacy,businesslist_pk,scrapy,pharmacies,2026-08-21T20:34:05.683299+00:00
Tayyab lab,pharmacies,,0514499437,"Plot # 13 - A, Street N - 5, RCCI Rawat industrial Estate, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/244628/tayyab-lab,businesslist_pk,scrapy,pharmacies,2026-08-21T20:34:07.514986+00:00
Phen375,pharmacies,http://asherco.pakshops.com,03137574847,"Office No.120,Main Bazar Gujranwala, Gujranwala, Punjab",https://www.businesslist.pk/company/240985/abidco,businesslist_pk,scrapy,pharmacies,2026-08-21T20:34:08.965669+00:00
Fazal Din &amp; Sons (pvt) Ltd.,pharmacies,http://www.fazaldin.com,"(92 21) 34524481, (92 21) 34541529, 0306 1556999","13-D,Mohammad Ali Housing Soc.,Tipu Sultan Road, Karachi, Sindh",https://www.businesslist.pk/company/183862/fazal-dinsons-pvt-ltd,businesslist_pk,scrapy,pharmacies,2026-08-21T20:34:10.961115+00:00
Advanced Pain Centers,doctors and clinics,http://www.advancedpaincenter.net,04235445670-74,"465 G3, Khokar Chowk Johar Town Lahore., Lahore, Punjab, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/242547/advanced-pain-centers,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:13.075858+00:00
Dr. Waqas Mehdi - Neurosurgeon,doctors and clinics,http://drwaqasmehdi.com,03004045004,"Punjab Medical Center, 5 Jail Road Lahore, Lahore, Punjab",https://www.businesslist.pk/company/243905/dr-waqas-mehdi-neurosurgeon,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:15.074850+00:00
Medical Design Sialkot,doctors and clinics,http://www.medicaldesignpk.com,0523301033,"amit street model town, Sialkot, Punjab",https://www.businesslist.pk/company/241409/medical-design-sialkot,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:17.118993+00:00
Mips Reporting Services,doctors and clinics,,+923098845822,"Los angeles, California, Lahore",https://www.businesslist.pk/company/258784/mips-reporting-services,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:18.869493+00:00
Khalil &amp; Sons Surgical Corp,doctors and clinics,http://www.ksonssurgical.com,+92 52 4 35 23 68,"Islam Nagar Kashmir Road Pacca Ghara Sialkot 51310 Punjab Pakistan., Sialkot, Punjab",https://www.businesslist.pk/company/245523/khalilsons-surgical-corp,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:20.947609+00:00
Marham,doctors and clinics,http://www.marham.pk,"+923334742629, +923341006561","Leeds Center, Main Boulevard Gulberg 3, Lahore., Lahore, Punjab",https://www.businesslist.pk/company/243673/marham,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:22.900188+00:00
Filament Engineering and Construction,doctors and clinics,http://www.filamentengineering.com,"+92 336 8053963, +92 342 0990 990","Suite # A-23, Momin Sqr, Block # 6, Main NIPA, Gulshan-e-Iqbal, Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/241615/filament-engineering,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:24.580583+00:00
Memon Medical Institute Hospital,doctors and clinics,,+922134691147,"Safoora Chowrangi Karachi, Karachi",https://www.businesslist.pk/company/258768/memon-medical-institute-hospital,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:25.859243+00:00
Eurotek Surgical Co .,doctors and clinics,http://www.euroteksurgical.com,+92-0524563752,"silakot pakistan , Sialkot, Punjab",https://www.businesslist.pk/company/241997/eurotek-surgical-co-,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:27.771519+00:00
Kamil Veterinary Clinic,doctors and clinics,,+923377771271,"Shop # 9, Dogar Market, Canal Rd Thokar Niaz Baig Nearby Green Pharmacy Lahore, Lahore",https://www.businesslist.pk/company/258672/kamil-veterinary-clinic,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:29.734926+00:00
Dental Implants Instruments MD,doctors and clinics,http://www.medicaldesignpk.com,+92523301033,"Model Town , Sialkot, Punjab",https://www.businesslist.pk/company/243536/prf-box-dental-instruments-company,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:31.697701+00:00
Dr Zaar,doctors and clinics,,+92 3219700700,"32-A Lawrence Road, Jinnah Town, Lahore, Pakistan, Lahore",https://www.businesslist.pk/company/258479/dr-zaar,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:33.118388+00:00
Fida International,doctors and clinics,http://www.fidaintel.com,00923456774411,"Ali-ul-Haq Road, Model Town, Sialkot, Punjab",https://www.businesslist.pk/company/244607/fida-international,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:34.505248+00:00
Al Saudia Tibbi Foundation (Registered),doctors and clinics,https://www.facebook.com/alsaudiatibbiifoundation,+92 301 4020422," Bagrian Chowk Green Town Lahore , Lahore, Punjab",https://www.businesslist.pk/company/242425/al-saudia-tibbi-foundation-registered,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:36.748116+00:00
Glow Aesthetics,doctors and clinics,,"+924235742626,+923224222557","Plaza No.186 -Y, Phase-3, DHA,Lahore, Lahore",https://www.businesslist.pk/company/258496/glow-aesthetics,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:38.844300+00:00
Gastroenterologist &amp; Hepatologist Clinic In Islama,doctors and clinics,https://profgill.com/,(051) 2287730," House no. 9, Kaghan Road, F-8/3 Islamabad Pakistan, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/249411/gastroenterologisthepatologist-clinic-in-islama,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:40.683532+00:00
Best Dental Clinic Lahore,doctors and clinics,,+9203334317775,"882 Shadman Colony 1, Lahore",https://www.businesslist.pk/company/258454/best-dental-clinic-lahore,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:42.886355+00:00
LRBT,doctors and clinics,,+923158679600,"LRBT House, 37-C, Sunset Lane No.4 Off 24th Commercial Street Phase-II Ext. DHA, Karachi",https://www.businesslist.pk/company/258610/lrbt,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:44.091309+00:00
Fitwell hub,doctors and clinics,,+92311-1122338,"Bismillah Chowk, Masoom Shah Road, Multan, Punjab",https://www.businesslist.pk/company/258707/fitwell-hub,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:46.431557+00:00
Prime Hospital,doctors and clinics,http://Www.primehospital.com.pk,0315-2272222,"Prime Hospital, Dost Plaza, Nishtar Road Multan. , Multan, Punjab",https://www.businesslist.pk/company/243552/prime-hospital,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:34:48.140188+00:00
Multi-Techno,audit and accounting,https://www.multi-techno.com,03057450227,"First floor Ghori Arcade Satyana Road Faisalabad , Pakistan, Faisalabad, Punjab",https://www.businesslist.pk/company/254429/multi-techno,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:34:49.620780+00:00
Premier Management &amp; Financial Logix,audit and accounting,http://premier-management-logix.business.site,+92 81 2875757,"Suite 11-Second Floor, Al-Fazal Plaza, Wyatt Road., Quetta, Balochistan",https://www.businesslist.pk/company/246365/premier-managementfinancial-logix,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:34:51.149451+00:00
Accountants in Islamabad - AccoTech,audit and accounting,https://accotech.co/,0516102647,"Central Mall, 2nd floor, GT Road DHA Phase 2, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252598/accountants-in-islamabad-accotech,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:34:53.387681+00:00
AWC Consultants,audit and accounting,https://ftaxaudit.business.site/,03004158678,"Lahore, Lahore, Punjab",https://www.businesslist.pk/company/253660/awc-consultants,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:34:54.555226+00:00
Epic Consulting Group,audit and accounting,http://www.epiccdo.com,03000503103,"247-Y, Commercial Area, Phase III, DHA., Lahore, Punjab",https://www.businesslist.pk/company/247583/epic-consulting-group,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:34:56.780188+00:00
Hussain Associates,audit and accounting,http://www.hussainassociate.com,03330374651,"A-2/ L-17, Al-Burhan Shopping Circle, Block E, North Nazimabad, Karachi, Sindh",https://www.businesslist.pk/company/246331/hussain-associates,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:34:58.525678+00:00
Ikona Associates,audit and accounting,http://www.ikona.com.pk,021-34833776,"Office # M-20 and M-32, Mezzanine Floor Glamour Mobile Mall Main Rashid Minhas Road, Near Lasania Restaurant, Gulshan e Iqbal, Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/245156/ikona-associates,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:00.179730+00:00
Epic Consulting,audit and accounting,http://epiccdo.com/,+924237185956-7,"247-Y, Commercial Area, Phase III, DHA, Lahore., Lahore, Punjab",https://www.businesslist.pk/company/246017/epic-consulting,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:02.254280+00:00
Orange Management Consultants,audit and accounting,http://www.omctax.com,0213-6641616,"Suite 339, 3rd Floor,  Bhayani Center, Block &quot;M&quot; North Nazimabad, Karachi, Sindh",https://www.businesslist.pk/company/248476/orange-management-consultants,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:03.662540+00:00
PKF FRANTS Chartered Accountants,audit and accounting,http://www.pkf.com.pk,+92 213 244 4471,"504, 5th Floor, Business Plaza, Mumtaz Hasan Road, I.I Chundrigar Road, Karachi Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/246524/pkf-frants-chartered-accountants,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:05.698626+00:00
ERP software sotutions-SARP ERP Suite,audit and accounting,http://www.cosmosoftsolution.com,04235456007,"Off:8, Ross Residencia, Canal road Johar Town, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/245810/erp-software-sotutions-sarp-erp-suite,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:07.850305+00:00
Metro Financial Services,audit and accounting,http://www.metro-financials.com,+92 213 2371126,"Freelancer, Karachi, Sindh",https://www.businesslist.pk/company/245487/metro-financial-services,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:09.608425+00:00
APKSoft,audit and accounting,https://apksoftinc.com/,923302750123,"GULIANA ROAD KHARIAN CITY, Gujrat, Punjab",https://www.businesslist.pk/company/254356/apksoft,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:11.783575+00:00
TAXVIRAL MANAGEMENT CONSULTANTS,audit and accounting,http://www.aimamanagement.com,009221366000999,"445, Bhayani Shopping Center, Block M, North Nazimabad karachi, Karachi, Sindh",https://www.businesslist.pk/company/246866/taxviral-management-consultants,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:13.517101+00:00
OajeKamal,audit and accounting,http://www.oajekamal.com,0518485217-8-9,"Office 10,11, 3rd floor, Select Centre, F-11 Markaz. Islamabad., Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/242525/oajekamal,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:14.988302+00:00
Patronage Office,audit and accounting,https://www.patronage.pk/,03000340466,"4th Floor, Vogue Tower, MM Alam Road, Block C-2 Gulberg III, Lahore , Lahore, Punjab",https://www.businesslist.pk/company/253148/patronage-office,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:16.982892+00:00
Information Consultant,audit and accounting,http://informationconsultant.com.pk/,+92216004399,"A-6 Block 7 Gulshan-e-Iqbal, Karachi,pakistan, Karachi, Sindh",https://www.businesslist.pk/company/252120/information-consultant,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:18.614195+00:00
SIS Tax Consultants,audit and accounting,http://www.sistaxcon.com/,03422707837,"FL 3/13 Off#101, Block-5, Gulshan-e-Iqbal, Rashid Minhas Road, adj. Pizza Pick, Karachi 75300, Karachi, Sindh",https://www.businesslist.pk/company/246699/sis-tax-consultants,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:35:20.094367+00:00
Zarai Taraqiati Bank Limited (ztbl),banks credit unions,,"(92 51) 9252717, 9252727, +92-51-9252805","1,Faisal Avenue,P.O.Box: 1400, Islamabad, Islamabad",https://www.businesslist.pk/company/182738/zarai-taraqiati-bank-limited-ztbl,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:22.309845+00:00
First Habib Modaraba,banks credit unions,,"(92 21) 32635949, 32635951, +92-21-32635949-51","5th Floor, HBZ Plaza, (Hirani Centre), I.I.Chundrigar Road Karachi, Karachi",https://www.businesslist.pk/company/147781/first-habib-modaraba,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:23.307751+00:00
The Pakistan Credit Rating Agency (pvt) Ltd.,banks credit unions,,"(92 42) 35869504, 35869505, +92 42 3586 9504 6","Awami Complex, FB-1, Usman Block, New Garden Town Lahore, Lahore",https://www.businesslist.pk/company/147577/the-pakistan-credit-rating-agency-pvt-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:25.518192+00:00
Easypaisa,banks credit unions,,+92 042 111 003737,"Islamabad, Islamabad",https://www.businesslist.pk/company/256842/easypaisa,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:27.123542+00:00
Business Credit Information Pvt Limited,banks credit unions,https://bcil.pk,+924235695411,"38L, Commercial Area, Ex. Air Avenue, DHA Phase 8, Block L Air Avenue, Lahore, Punjab, Lahore",https://www.businesslist.pk/company/257097/business-credit-information-pvt-limited,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:29.443523+00:00
Silkbank,banks credit unions,,"(92 21) 32460001, UAN : (92 21) 111-001-987, +92 1111 00333","Saudi Pak Building, Central Office, I.I. Chundrigar Road Karachi, Karachi",https://www.businesslist.pk/company/152387/silkbank,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:31.512017+00:00
AL Baraka Bank (pakistan) Ltd.,banks credit unions,,"(92 21) 34300921, 34300924, UAN : (92 21) 111-113-442, +92 .(21).3431.5851","Hill Park Branch,Marium Heights,Shop #6-9,Block 7&amp;8,KCHS, Karachi",https://www.businesslist.pk/company/182684/al-baraka-bank-pakistan-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:33.718158+00:00
Dubai Islamic Bank Pakistan Ltd.,banks credit unions,,"(92 21) 35423382, +922 111 178 6342","7/FL-6,Block-6,Gulshan-e-Iqbal, Karachi",https://www.businesslist.pk/company/182696/dubai-islamic-bank-pakistan-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:35.592851+00:00
Chase Securities,banks credit unions,https://www.chasesecurities.com/,0333 2262514,"Office No - 402, 4th Floor, Diamond Building, 4 Block, Block 4 Block 3 Clifton, Karachi, Karachi City, Sindh 75601, Karachi",https://www.businesslist.pk/company/255261/chase-securities,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:37.706841+00:00
Tps Pakistan (pvt) Ltd.,banks credit unions,,"9251-2822921, +92 2134302786","House #24, Sector F-7/4 P.O.Box: 1844, Capital, Islamabad",https://www.businesslist.pk/company/101967/tps-pakistan-pvt-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:39.242176+00:00
Fate Enterprises,banks credit unions,,3211289549,"A6, 1st floor, osif center, gulshan e iqbal block 13 A karachi, Karachi, Sindh",https://www.businesslist.pk/company/252086/fate-enterprises,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:41.102784+00:00
