name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
Karachi University - Dept. of Sociology,universities,,"(92 21) 99261300, 99261306","University Road, Karachi",https://www.businesslist.pk/company/239644/karachi-university-dept-of-sociology,businesslist_pk,scrapy,universities,2026-08-29T03:31:26.555342+00:00
University of Health Sciences,universities,,"(92 42) 39231304, 39231309","Khayabnan-e-Jamia Punjab, Lahore",https://www.businesslist.pk/company/196889/university-of-health-sciences,businesslist_pk,scrapy,universities,2026-08-29T03:31:28.426392+00:00
University of Veterinary &amp; Animal Sciences,universities,,"(92 42) 99211449, 99212866","Out Fall Road, Lahore",https://www.businesslist.pk/company/196913/university-of-veterinaryanimal-sciences,businesslist_pk,scrapy,universities,2026-08-29T03:31:29.713009+00:00
Fast NU Cfd,universities,,+92 411-111-28128,"Punjab, Faisalabad",https://www.businesslist.pk/company/256473/fast-nu-cfd,businesslist_pk,scrapy,universities,2026-08-29T03:31:31.491173+00:00
Karachi University,universities,,"+92 21 9243131,+92 21 9243150, +92 21 9243198","University Road, Karachi, Sindh",https://www.businesslist.pk/company/104614/karachi-university,businesslist_pk,scrapy,universities,2026-08-29T03:31:33.614653+00:00
Indus University,universities,,"(92 21) 30023509, UAN : (92 21) 111-400-300","St-2d, Block 17, Gulshan-e-iqbal, Karachi",https://www.businesslist.pk/company/239641/indus-university,businesslist_pk,scrapy,universities,2026-08-29T03:31:35.252290+00:00
University of Gujrat,universities,,"(92 53) 3643121, 3643331","Hafiz Hayat Campus,Jalal Pur Jattan Road, Gujrat",https://www.businesslist.pk/company/196888/university-of-gujrat,businesslist_pk,scrapy,universities,2026-08-29T03:31:37.580870+00:00
Priamx O&amp;A Levels Academy,schools,http://primaxacademy.com,Call (051) 8430621,"House 338-E, Lane 4, Peshawar Road, Rawalpindi, Punjab",https://www.businesslist.pk/company/251128/priamx-oa-levels-academy,businesslist_pk,scrapy,schools,2026-08-29T03:31:39.271684+00:00
Zainab&#039;s Montessori,schools,,34988066,"b 299, Block 6, Gulshan e Iqbal, Karachi, Sindh",https://www.businesslist.pk/company/235357/zainabs-montessori,businesslist_pk,scrapy,schools,2026-08-29T03:31:40.933091+00:00
Education Bay,schools,,"(92 21) 35250068, 35250069","SL-5,12th St.,Phase-VIII,DHA, Karachi",https://www.businesslist.pk/company/191971/education-bay,businesslist_pk,scrapy,schools,2026-08-29T03:31:43.270803+00:00
Allama Peer  Shafaat Rasool,schools,,+92 42-36525903,"Aziz Garden Khera Pul Stop, B.R.B Cannal Road Jallo Lahore . , Lahore, Punjab",https://www.businesslist.pk/company/252149/allama-peer-shafaat-rasool,businesslist_pk,scrapy,schools,2026-08-29T03:31:45.176381+00:00
Akseer Kymacare care,schools,,0092,"Kacha eimnabad road , pop so hail sanitary , Gujranwala, Punjab",https://www.businesslist.pk/company/242905/akseer-kymacare-care,businesslist_pk,scrapy,schools,2026-08-29T03:31:46.633178+00:00
Idris Book Bank,schools,,0311 5567305,"Idris Book Bank Bank Road Saddar , Rawalpindi, Rawalpindi, Punjab",https://www.businesslist.pk/company/248940/idris-book-bank,businesslist_pk,scrapy,schools,2026-08-29T03:31:48.566408+00:00
The Punjab School,schools,https://thepunjabschool.com/,03238485086,"Plot 2, Defence Road, Near Jubilee Town, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/248816/the-punjab-school,businesslist_pk,scrapy,schools,2026-08-29T03:31:49.970755+00:00
Interior Master,schools,,00923309895538,"10-A, 2nd Floor, Alley Plaza, Blue Area, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/253135/interior-master,businesslist_pk,scrapy,schools,2026-08-29T03:31:51.985744+00:00
Jamia Darul Uloom,schools,https://darululoomkarachi.edu.pk,+92 21 35049774,"Sector 28, Korangi Industrial Area, Karachi, Sindh",https://www.businesslist.pk/company/195016/jamia-darul-uloom,businesslist_pk,scrapy,schools,2026-08-29T03:31:54.163050+00:00
Ilmicity,schools,,03014600966,"IT Tower, Gulberg 3 Lahore, Punjab, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/252680/ilmicity,businesslist_pk,scrapy,schools,2026-08-29T03:31:56.234894+00:00
Hafiz Online Quranic Academy,schools,,03008811963,"Lake Road, Lahore, Punjab",https://www.businesslist.pk/company/247194/hafiz-online-quranic-academy,businesslist_pk,scrapy,schools,2026-08-29T03:31:58.033713+00:00
Shan Public School Muridke,schools,https://shanpublicschool.business.site/,03444429408,"Street #12 Ghousia Colony Haddoke Muridke, Muridke, Punjab",https://www.businesslist.pk/company/248100/shan-public-school-muridke,businesslist_pk,scrapy,schools,2026-08-29T03:31:59.774231+00:00
Shajar School,schools,,+92(42)35752838,"68 C 1 Gulberg III off M.M.Alam Lahore Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/242366/shajar-school,businesslist_pk,scrapy,schools,2026-08-29T03:32:00.530438+00:00
Green Edtech,schools,,+923018421456,"Sindhi Muslim Cooperative Housing Society Block B Sindhi Muslim CHS (SMCHS), Karachi, Karachi City, Sindh, Karachi",https://www.businesslist.pk/company/254770/green-edtech,businesslist_pk,scrapy,schools,2026-08-29T03:32:01.983678+00:00
Al-Burhan OQT,schools,,+923422324068,"Karachi, Karachi, Sindh",https://www.businesslist.pk/company/249936/al-burhan-oqt,businesslist_pk,scrapy,schools,2026-08-29T03:32:04.320624+00:00
The Metropolitan Academy,schools,,0300-2395588,"ST-18,Block No.15,Gulistan-e-Johar, Karachi, Sindh",https://www.businesslist.pk/company/241486/the-metropolitan-academy,businesslist_pk,scrapy,schools,2026-08-29T03:32:05.933242+00:00
Security Devices Pakistan,security,http://securitydevices.pk,03333134496,"Jadoon Plaza Phase II, Abbottabad, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/240878/security-devices-pakistan,businesslist_pk,scrapy,security,2026-08-29T03:32:07.893333+00:00
JLOGIC Pakistan,security,http://www.jlogic.biz,92614548992,"# 2578B/10, HUSSAIN AGAHI ROAD, NEAR HABIB BANK, Multan, Punjab",https://www.businesslist.pk/company/245054/jlogic-pakistan,businesslist_pk,scrapy,security,2026-08-29T03:32:09.958046+00:00
Tayabally Technology,security,http://www.tayabally.com,35674333 /  03219258192,"1 malik manzil saddar, Karachi, Sindh",https://www.businesslist.pk/company/240972/tayabally-technology,businesslist_pk,scrapy,security,2026-08-29T03:32:11.424015+00:00
Glisten Technology,security,http://www.glisten.com.pk,042-35443103,"Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/241546/glisten,businesslist_pk,scrapy,security,2026-08-29T03:32:13.530796+00:00
786 surveillance solution (PVT) LTD,security,http://www.786securitysol.com,03021151122,"19 GF ZAM ZAM TOWER H3 JOHAR TOWN LAHORE, Lahore, Punjab",https://www.businesslist.pk/company/252327/786-surveillance-solution-pvt-ltd,businesslist_pk,scrapy,security,2026-08-29T03:32:15.821462+00:00
Success I.T Solutions,security,http://www.successitsolutions.com,03043444549,"Ferozepur Road, Lahore, Punjab",https://www.businesslist.pk/company/248714/success-it-solutions,businesslist_pk,scrapy,security,2026-08-29T03:32:17.795761+00:00
Sarimad Security Services Pvt Ltd,security,http://www.sarimadsecurity.com,042-36621328,"Saad Arcade 1st Floor Office No 11,Main Boulevard D.H.A.Lahore, Lahore, Punjab",https://www.businesslist.pk/company/197657/sarimad-security-services-pvt-ltd,businesslist_pk,scrapy,security,2026-08-29T03:32:19.860923+00:00
BiG Eye Security Solution,security,http://www.bigeyesecurity.net,051-5145075,"75 Chaklala Scheme III, Rawalpindi, Punjab",https://www.businesslist.pk/company/250999/big-eye-security-solution,businesslist_pk,scrapy,security,2026-08-29T03:32:21.772916+00:00
Nemtek Electric Fence System,security,http://www.amssv.com,0340-1111267,"DF-04, 2nd Floor Divine One Plaza Lahore, Lahore, Punjab",https://www.businesslist.pk/company/254045/nemtek-electric-fence-system,businesslist_pk,scrapy,security,2026-08-29T03:32:22.810476+00:00
Aman Technologies - Electronic Security Systems,security,http://www.amantechnologies.com.pk,+924238640075,"BOR, Johar Town, Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/247119/aman-technologies-electronic-security-systems,businesslist_pk,scrapy,security,2026-08-29T03:32:25.053801+00:00
UK Security Solutions,security,http://www.ukssolution.com,042-35788010,"Office No. 8, 4th floor Zohra Hieghts, Gulberg Main Market, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/242078/uk-security-solutions,businesslist_pk,scrapy,security,2026-08-29T03:32:26.967440+00:00
786 surveillance solution (PVT) LTD,security,http://www.786securitysol.com,"03021151122, +92302115122","19 GF ZAM ZAM TOWER H3 JOHAR TOWN LAHORE, Lahore, Punjab",https://www.businesslist.pk/company/252283/786-surveillance-solution-pvt-ltd,businesslist_pk,scrapy,security,2026-08-29T03:32:29.065490+00:00
Kamal Solars And IT Solutions Burewala,security,http://kamalsolars.com/,0301-3786142,"KAMAL SOLARS STREET CHICHAWATNI ROAD NEAR CHUHDARY PETROLIUM, Burewala, Punjab",https://www.businesslist.pk/company/244366/kamal-solars-and-it-solutions-burewala,businesslist_pk,scrapy,security,2026-08-29T03:32:30.903706+00:00
X Vision Security Services(Pvt) Limited,security,http://www.burki.com.pk,0514575370,"4th Floor, Office #08, Aries Tower, Maryam Hall,  Murree Road, Shamsabad Rawalpindi, Rawalpindi, Punjab",https://www.businesslist.pk/company/253304/x-vision-security-servicespvt-limited,businesslist_pk,scrapy,security,2026-08-29T03:32:32.089580+00:00
Khurshid hardware,security,http://www.khurshidhardware.com,03219009315,"shop 2225 Raiti bazar peshawar, Peshawar, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/251948/khurshid-hardware,businesslist_pk,scrapy,security,2026-08-29T03:32:33.999883+00:00
Alisons Technology,security,http://www.alisonstech.com,021-36631285,"A-3/9, Al-Hamra Square, Khayban e Faizan, Block E, North Nazimabad, Karachi, Sindh",https://www.businesslist.pk/company/243320/alisons-technology,businesslist_pk,scrapy,security,2026-08-29T03:32:36.230103+00:00
Saeed and Sons International,child daycare services,http://www.saeedandsons.com,92-41-8849090,"P-4228, Yakta Market, Faisalabad, Punjab",https://www.businesslist.pk/company/222978/saeed-and-sons-international,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:37.521870+00:00
Variety Scissors,child daycare services,,+92-52-4302263,"( New) Adalat Garh, Ugoki Road, Sialkot, P.O. Box: 51310, Sialkot, Punjab",https://www.businesslist.pk/company/216560/variety-scissors,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:39.468261+00:00
Air &amp; Sea Logistics,child daycare services,,92-42-37551412 / 37551413,"Sutie No: 10, Street No: 26, Lahori Muhallan, Chah Miran, Lahore-Pakistan, P.O. Box: 54000, Lahore, Punjab",https://www.businesslist.pk/company/218931/airsea-logistics,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:41.725992+00:00
Zoofishan Daycare&amp; Learning Center,child daycare services,,02134983961,"A-295 Block-1 Gulshan-e-Iqbal Karachi, Karachi, Sindh",https://www.businesslist.pk/company/250641/zoofishan-daycare-learning-center,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:43.371867+00:00
Allana Sons Pvt Ltd,child daycare services,,03458255262,"Defence Housing Authority Karachi, Karachi, Sindh",https://www.businesslist.pk/company/219628/allanansons,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:45.527726+00:00
Wire Drawing Compound Suppliers,child daycare services,http://www.karachichemical.8m.com,+923333367607,"R-33 / 17, Gulberg, F. B. Area, Karachi-75950, Karachi, Sindh",https://www.businesslist.pk/company/217114/wire-drawing-compound-suppliers,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:47.433297+00:00
Rising Apparel Buying sourcing,child daycare services,http://www.risingapparel_buyingsourcing.com,+92-412-679059,"P-744 Ghaulam Muhammad Chowk Kusar Abad, P.O. Box: 38000, Faisalabad",https://www.businesslist.pk/company/222462/rising-apparel-buying-sourcing,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:49.619878+00:00
Auto 2000 Sport&#039;s,child daycare services,,+923222352000,"Auto 2000 Sports, 6 Montgomery Road, Lahore, Lahore, Pakistan, Lahore",https://www.businesslist.pk/company/257339/auto-2000-sports,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:51.044696+00:00
King Chemicals Corporation,child daycare services,https://king.net.pk/,"92-21-2580937, +92 21 34553405","Estate Ave, Sindh Industrial Trading Estate, Karachi, Sindh",https://www.businesslist.pk/company/211919/king-chemicals-corporation,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:53.039291+00:00
Nova International (pvt) Ltd.,child daycare services,http://www.nova.cc,+92 21 38095104-4 and +92 321 2425773,"Plot # 81 Sector 7/A Korangi Industrial Area Karachi, Karachi, Sindh",https://www.businesslist.pk/company/234297/nova-international-pvt-ltd,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:55.170831+00:00
General Textile Corporation,child daycare services,http://www.gtc.com.pk,92-41-8740830,"10-KM 209 R.B Jaranwala Road Faisalabad, Faisalabad, Punjab",https://www.businesslist.pk/company/208483/general-textile-corporation,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:57.071037+00:00
Azhar Associates (pvt) Ltd.,child daycare services,,"4533377N/A,  +92 308 5110101","11-J, Block-6, P.E.C.H.S, Karachi, Sindh",https://www.businesslist.pk/company/228282/azhar-associates-pvt-ltd,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:32:58.454123+00:00
Champion Audio &amp; Alarm,child daycare services,https://www.ion.com.pk,"92-42-7223493, +92 -2132413048","3rd Floor Awami Market, Hall Road, P.O. Box: 54000, Lahore",https://www.businesslist.pk/company/224097/champion-audioalarm,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:33:00.423612+00:00
MedMolds,child daycare services,https://medmolds.com/,"92-21-5078778, +92 21 38893884","232-24, Korangi Industrial Area, P.O. Box: 74900, Karachi",https://www.businesslist.pk/company/213768/medmolds,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:33:02.275127+00:00
Alpha 6 Distributions LLC,child daycare services,,+1-866-8126938,"25 W, 36th Street, 6th floor, New York 10018, New York",https://www.businesslist.pk/company/227653/alpha-6-distributions-llc,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:33:03.634618+00:00
Pak Forging Co.,child daycare services,,0092-42-36520999,"311 / 2 G. T. Road Shalimar Town Lahore. Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/218829/pak-forging-co,businesslist_pk,scrapy,child-daycare-services,2026-08-29T03:33:05.707030+00:00
Bahria University Karachi Campus,universities,,"(92 21) 99240002, 99240006","13,National Stadium Road, Karachi",https://www.businesslist.pk/company/193702/bahria-university-karachi-campus,businesslist_pk,scrapy,universities,2026-08-29T03:33:07.069398+00:00
Pmas-arid Agriculture University,universities,,"(92 51) 9290151, 9290152","Shamsabad,Murree Road, Rawalpindi",https://www.businesslist.pk/company/193752/pmas-arid-agriculture-university,businesslist_pk,scrapy,universities,2026-08-29T03:33:09.304928+00:00
Careerinfo,universities,,0346 5500664,"Office # 03 Yaseen Plaza G10 Markaz 44000 Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/244388/careerinfo,businesslist_pk,scrapy,universities,2026-08-29T03:33:11.587913+00:00
Habib University Foundation,universities,http://www.huf.org.pk,"(92 21) 34301051, 34301055, (021) 111 042 242","147, Block 7 &amp; 8, Banglore Co-op Housing Society, Tipu Sultan Road, Karachi",https://www.businesslist.pk/company/239639/habib-university-foundation,businesslist_pk,scrapy,universities,2026-08-29T03:33:13.730745+00:00
University of Balochistan,universities,,"(92 81) 9211292, 9211008","Main Sariab Road, Quetta",https://www.businesslist.pk/company/193770/university-of-balochistan,businesslist_pk,scrapy,universities,2026-08-29T03:33:15.402646+00:00
University College Lahore,universities,,"(92 42) 35417440, 35417442","1-1/2 km from Thokar Niaz Baig,Raiwind Road, Lahore",https://www.businesslist.pk/company/196886/university-college-lahore,businesslist_pk,scrapy,universities,2026-08-29T03:33:17.449094+00:00
Quest Nawabshah,universities,,(92 244) 9370362,"Quaid-e-Awam Univ. of Engg.,Science &amp; Technology, Nawabshah",https://www.businesslist.pk/company/193755/quest-nawabshah,businesslist_pk,scrapy,universities,2026-08-29T03:33:19.381444+00:00
Hamdard University - Information Technology Services,universities,,"(92 21) 34390424, 34390426","#214,Anum Estate,Plot #49,Block 7/8,D.C.H.S.,Shahrah-e-Faisal, Karachi",https://www.businesslist.pk/company/185536/hamdard-university-information-technology-services,businesslist_pk,scrapy,universities,2026-08-29T03:33:21.615942+00:00
Nust Technology Incubation Centre,universities,,"(92 51) 9267241, 9267242","112-B,Street 37,F-10/1, Islamabad",https://www.businesslist.pk/company/193744/nust-technology-incubation-centre,businesslist_pk,scrapy,universities,2026-08-29T03:33:22.859528+00:00
Personal Statement Writing Pakistan,universities,,,"Gulshan-e-iqbal, Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/243989/personal-statement-writing-pakistan,businesslist_pk,scrapy,universities,2026-08-29T03:33:24.475183+00:00
Roots Millennium College,universities,,0512375201,"No. 80, Street 1, E-11/4, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/251303/roots-millennium-college,businesslist_pk,scrapy,universities,2026-08-29T03:33:26.737643+00:00
Greenwhich University,universities,,"(92 21) 35840397, 37752354","DK-10,38th Street,Darakshan,Phase-VI,D.H.A, Karachi",https://www.businesslist.pk/company/196881/greenwhich-university,businesslist_pk,scrapy,universities,2026-08-29T03:33:28.487151+00:00
Ziauddin University - Medical and Dental College,universities,,+92 21 35862937-9,"4/B, Shahrah-e-Ghalib, Block 6, Clifton Karachi., Karachi, Sindh",https://www.businesslist.pk/company/252333/ziauddin-university-medical-and-dental-college,businesslist_pk,scrapy,universities,2026-08-29T03:33:30.068062+00:00
Writers Pakistan,universities,,+92 313 6363 496,"Block-5 Near Rub Medical, Gulshan-e-Iqbal, Allama Shabbir Ahmed Usmani Rd, Karachi - Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/250040/writers-pakistan,businesslist_pk,scrapy,universities,2026-08-29T03:33:31.574716+00:00
Habib University Planning Office,universities,,"(92 21) 34301051, 34301055","D-145, K.d.a. Scheme-1, Karsaz Road, Karachi",https://www.businesslist.pk/company/239640/habib-university-planning-office,businesslist_pk,scrapy,universities,2026-08-29T03:33:33.199651+00:00
Pak Girls Hostel,universities,https://pak-girls-hostel.business.site/,+923366435191,"I-14/3 near to Riphah University &amp; Gulberg near to Riphah University, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/252927/pak-girls-hostel,businesslist_pk,scrapy,universities,2026-08-29T03:33:35.207339+00:00
Hamdard University Islamabad,universities,,"(92 51) 2287312, 2287314","F-8,Markaz, Islamabad",https://www.businesslist.pk/company/185538/hamdard-university-islamabad,businesslist_pk,scrapy,universities,2026-08-29T03:33:36.516232+00:00
Assignment Help UAE,universities,,0545098085,"Dubai, Karachi, Sindh",https://www.businesslist.pk/company/253889/assignment-help-uae,businesslist_pk,scrapy,universities,2026-08-29T03:33:38.326891+00:00
National University of Computer &amp; Emerging Science,universities,,"(92 21) 34390941, 34390945, UAN : (92 21) 111-128-128","City Campus:22-G,Block-6,P.E.C.H.S, Karachi",https://www.businesslist.pk/company/196884/national-university-of-computeremerging-science,businesslist_pk,scrapy,universities,2026-08-29T03:33:40.571732+00:00
My Quran Network: Learn Quran Online,schools,https://myqurannetwork.com/,+92-333 4064815,"Plot No 12, B Block, Sajid Garden Near Lahore Medical housing scheme Phase 02 Lahore, Lahore",https://www.businesslist.pk/company/257428/my-quran-network-learn-quran-online,businesslist_pk,scrapy,schools,2026-08-29T03:33:42.783958+00:00
Al Quran,schools,https://www.dawateislami.net/quran,021-34921388,"Faizane Madina, Near PTCL Telephone Exchange, Askari Park, Old Sabzi Mandi Karachi, Karachi, Sindh",https://www.businesslist.pk/company/250029/al-quran,businesslist_pk,scrapy,schools,2026-08-29T03:33:44.890540+00:00
Music court gala,schools,,03337195336,"1st floor, behind ideal bakers, TP 2 KDA, Mehmoodabad no 2, Karachi, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/250667/music-court-gala,businesslist_pk,scrapy,schools,2026-08-29T03:33:47.026891+00:00
The Creatorz Public School,schools,https://www.facebook.com/thecreatorzpublicschool,03333800406,"Opposite Sindh Bank,Mehmoodabad no 3,street 32/c ,Karachi, Karachi, Sindh",https://www.businesslist.pk/company/246856/the-creatorz-public-school,businesslist_pk,scrapy,schools,2026-08-29T03:33:49.053652+00:00
Skoolify,schools,https://skoolify.app/,+923175665439,"2D Sultan, off Tipu, Mohammad Ali Society Toad, Karachi, Karachi City, Sindh 75300, Karachi",https://www.businesslist.pk/company/255153/skoolify,businesslist_pk,scrapy,schools,2026-08-29T03:33:50.638084+00:00
Epic Studies - Islamic School,schools,http://www.epicislamicschool.edu.pk,+923004908888,"13 F Model Town link road , Lahore",https://www.businesslist.pk/company/255138/epic-studies-islamic-school,businesslist_pk,scrapy,schools,2026-08-29T03:33:52.091376+00:00
Al-Yaqeen,schools,https://alyaqeen.com.pk,021366764034,"D-29, Block # H North Nazimabad Karachi, Karachi, Sindh",https://www.businesslist.pk/company/253582/al-yaqeen,businesslist_pk,scrapy,schools,2026-08-29T03:33:53.883381+00:00
Higher Education Commission,schools,https://www.hec.gov.pk,"+92 21 99231076, +92 21 99231079","National Stadium Road, Gulshan Town, Karachi, Sindh",https://www.businesslist.pk/company/193724/higher-education-commission,businesslist_pk,scrapy,schools,2026-08-29T03:33:55.247949+00:00
Alit Studios,schools,http://alitstudios.com,+923067378198,"Z-Town, Piran Ghaib road, near Chok Kumhara, Multan, Punjab",https://www.businesslist.pk/company/252604/alit-studios,businesslist_pk,scrapy,schools,2026-08-29T03:33:57.365755+00:00
Iqra Tutoring,schools,http://www.islamicnet.com,2098908329,"Rawalpindi, Rawalpindi, Punjab",https://www.businesslist.pk/company/250756/iqra-tutoring,businesslist_pk,scrapy,schools,2026-08-29T03:33:58.603838+00:00
NGS Preschool,schools,https://ngspreschool.com,0300 8471021,"260 Opposite Gymkhana Club, Mall Road? Khizer Road, Wapda Officers Colony Upper Mall Scheme, Lahore, Punjab 54000, Lahore, Punjab",https://www.businesslist.pk/company/248338/ngs-preschool,businesslist_pk,scrapy,schools,2026-08-29T03:34:00.440028+00:00
Learn DAE,schools,http://www.learndae.org,0316807206,"Swedish College, Main GT Road, Lala Rukh, Wah Cantt, Wah Cantonment, Punjab",https://www.businesslist.pk/company/245373/learn-dae,businesslist_pk,scrapy,schools,2026-08-29T03:34:02.778217+00:00
Schole International Academy,schools,http://scholeacademy.pk/,021-35093330,"273/1/1A, Adjacent Ilma University, Near Suzuki Showroom Korangi Creek, Karachi, Sindh",https://www.businesslist.pk/company/247656/schole-international-academy,businesslist_pk,scrapy,schools,2026-08-29T03:34:04.589216+00:00
National institute of technical training centre,schools,https://www.facebook.com/NationalInstituteofTechnicalTrainingCentre2025/,+92 311 5191387,"Rehmanabad murree road, Malikabad shoping mall, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/241803/national-institute,businesslist_pk,scrapy,schools,2026-08-29T03:34:06.683032+00:00
Modern Public School,schools,http://www.modrenpublicschool.com,+920992501015,"Jinnahbad Abbottabad, Abbottabad, Khyber Pakhtunkhwa",https://www.businesslist.pk/company/245164/modern-public-school,businesslist_pk,scrapy,schools,2026-08-29T03:34:07.938476+00:00
Global Technologies,security,http://www.glotechno.com,+92 21 3437 3254,"37 J, Block 6, P.E.C.H.S, Karachi, Sindh",https://www.businesslist.pk/company/240094/global-technologies,businesslist_pk,scrapy,security,2026-08-29T03:34:09.554057+00:00
OTEC,security,http://www.otec.pk,(92 42) 3 5301010,"122, Block L, Johar Town, Lahore, Lahore",https://www.businesslist.pk/company/183367/otec,businesslist_pk,scrapy,security,2026-08-29T03:34:11.670118+00:00
U.S Energy Systems,security,http://www.us-nrg.com,051-5156198,"Office No:04, Ground Floor, Fajar Arcade, Block-D, PWD Housing Society, Islamabad, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/246985/us-energy-systems,businesslist_pk,scrapy,security,2026-08-29T03:34:14.007768+00:00
HostBreak – Web Hosting In Pakistan,security,http://www.hostbreak.com/,+923348560160,"Software Technology Park I-9/3, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/242080/hostbreakweb-hosting-in-pakistan,businesslist_pk,scrapy,security,2026-08-29T03:34:16.017232+00:00
Aman Technologies - Electronic Security Systems,security,https://www.amantechnologies.com.pk/,042 3864 0075,"BOR, Johar Town, Lahore, Punjab",https://www.businesslist.pk/company/248335/aman-technologies-electronic-security-systems,businesslist_pk,scrapy,security,2026-08-29T03:34:17.222971+00:00
AMW Associates Lahore,security,http://amwassociates.com.pk,042-37428283,"suite;7/F Al Abaad Chambers,9 Feroze Pur Road,Mozang Chungi Lahore, Lahore, Punjab",https://www.businesslist.pk/company/245389/amw-associates-lahore,businesslist_pk,scrapy,security,2026-08-29T03:34:19.324734+00:00
Arcane Security Services (pvt) Ltd.,security,https://www.facebook.com/people/Arcane-Security-Services/100094609290132,0322-8000014,"8-K, Central Commercial Area Dha Phase 1, Lahore, Punjab",https://www.businesslist.pk/company/194656/arcane-security-services-pvt-ltd,businesslist_pk,scrapy,security,2026-08-29T03:34:21.206711+00:00
Composite Security Services (Pvt) Ltd,security,http://www.csspl.pk,+92 42 35164608,"594 - A, 2nd Floor, Shoukat Ali Road, Faisal Town Lahore, Lahore, Punjab",https://www.businesslist.pk/company/241425/composite-security-services-pvt-ltd,businesslist_pk,scrapy,security,2026-08-29T03:34:23.288747+00:00
Al-rehman Security Services (pvt) Ltd.,security,http://www.alrehmansecurity.com,(92 21) 111-111-277,"Office # 5, 2nd Floor, Rukhsana Building, Plot E/2 Block 7 &amp; 8, KCHS Union Ltd Commercial Area, Shaheed Millat Road Karachi, Karachi, Sindh",https://www.businesslist.pk/company/194649/al-rehman-security-services-pvt-ltd,businesslist_pk,scrapy,security,2026-08-29T03:34:25.422682+00:00
Virtual World Communications,security,http://www.virtualworldcommunications.com,02135631545,"Shop#. 19, Al-Meezan Market, Near Passport Office, Regal Chowk, Saddar, Karachi, Sindh",https://www.businesslist.pk/company/242770/virtual-security-system,businesslist_pk,scrapy,security,2026-08-29T03:34:27.035613+00:00
"Shenzhen New Vision Technology Co.,Ltd",security,http://www.xsb-dvr.com,"86-755-33168371, +92 51 515 3415","4F,1Block, PengTengDa Industrial Area, Dalang, Longhua Town, Baoan District, Shenzhen,China, Abbottabad, Azad Jammu Kashmir",https://www.businesslist.pk/company/148238/shenzhen-new-vision-technology-coltd,businesslist_pk,scrapy,security,2026-08-29T03:34:29.024067+00:00
High Digital Surveillance,security,https://highdigital.pk/,+923009244234,"QM House, Elander Road Opposite I.I Chundrigar Rd, Karachi",https://www.businesslist.pk/company/258837/high-digital-surveillance,businesslist_pk,scrapy,security,2026-08-29T03:34:30.931326+00:00
AMS Security Vision,security,https://amsefence.com,03009474053,"UG-35, Groud Floor, Defence Mall DHA phase 1 Karachi, Karachi, Sindh",https://www.businesslist.pk/company/253407/ams-security-vision,businesslist_pk,scrapy,security,2026-08-29T03:34:32.776000+00:00
ZMS Pakistan,security,http://www.zmspak.com,,"Small State, Sargodha Road, Faisalabad, Faisalabad, Punjab",https://www.businesslist.pk/company/243189/zms-pakistan,businesslist_pk,scrapy,security,2026-08-29T03:34:34.116510+00:00
Mainstay Solutionz,security,,+922132086664,"A-4 2nd Floor,SB-11, Gulshan-e-Iqbal, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/128840/mainstay-solutionz,businesslist_pk,scrapy,security,2026-08-29T03:34:35.484339+00:00
