company_name,category,website,email,all_emails,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at
ZAPTA Technologies,Software company,https://zaptatech.com/,,,+92 300 8542811,"144/2, Block B, Bankers Society Near DHA Phase 4, Block B Bankers Town, Lahore, 54792, Pakistan",,,,4.6,130,,,,IT companies in Lahore,https://www.google.com/maps/place/ZAPTA+Technologies/data=!4m7!3m6!1s0x39190501fd05bb51:0xd406c3a65f975cc9!8m2!3d31.4483113!4d74.3919686!16s%2Fg%2F11kcl_m2x1!19sChIJUbsF_QEFGTkRyVyXX6bDBtQ?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:35:27.019Z
Emumba Private Limited,Software company,http://www.emumba.com/,,,+92 51 4444711,"189-A Korang Road, I-10/3 I 10/3 I-10, Islamabad, 44800, Pakistan",,,,4.6,164,,,,tech companies in Islamabad,https://www.google.com/maps/place/Emumba+Private+Limited/data=!4m7!3m6!1s0x38df956e2740f24b:0x900cf1f64c9030d0!8m2!3d33.6498548!4d73.0416794!16s%2Fg%2F11b6tcb17s!19sChIJS_JAJ26V3zgR0DCQTPbxDJA?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:36:07.141Z
Innohub Technologies India Pvt Ltd,Software company,,,,+91 80 4681 0681,"Concorde Tower 1 Level 14 &15 UB City, Vittal Mallya Rd, Bengaluru, Karnataka 560001, India",,,,4.8,107,,,,software companies in Bangalore,https://www.google.com/maps/place/Innohub+Technologies+India+Pvt+Ltd/data=!4m7!3m6!1s0x3bae17ac99f2dc93:0xdeca4819e5bdb85b!8m2!3d12.9714496!4d77.5960298!16s%2Fg%2F11q2vn25jq!19sChIJk9zymawXrjsRW7i95RlIyt4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:37:24.773Z
Logsafe | Hr & Payroll Software Development Company,Software company,https://www.logsafe.in/,,,+91 80 2990 5860,"COTTAGE NO 04, Bangalore Palace, Vasanth Nagar, Bengaluru, Karnataka 560006, India",,,,4.6,149,,,,software companies in Bangalore,https://www.google.com/maps/place/Logsafe+%7C+Hr+%26+Payroll+Software+Development+Company/data=!4m7!3m6!1s0x3bae3dff46e0cfe7:0x585bb6b38a2e0624!8m2!3d12.9966135!4d77.5920581!16s%2Fg%2F11nwb6h5xn!19sChIJ58_gRv89rjsRJAYuirO2W1g?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:37:24.773Z
"K-tech Innovation Hub, (CIF) IKP",Research institute,,,,+91 86609 46945,"Gate 1, Government Tool room & Training Center (GTTC Rajajinagar Industrial Area, Bengaluru, Karnataka 560010, India",,,,4.6,205,,,,tech startups in Bangalore,"https://www.google.com/maps/place/K-tech+Innovation+Hub,+%28CIF%29+IKP/data=!4m7!3m6!1s0x3bae3d890b3e2593:0x199063ffe403f55!8m2!3d12.9795402!4d77.5493053!16s%2Fg%2F11f9wn08c6!19sChIJkyU-C4k9rjsRVT9A_j8GmQE?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,,47,C,2026-07-15T20:38:44.920Z
Reckonsys Tech Labs Pvt Ltd,Software company,https://www.reckonsys.com/,,,+91 80 4749 3499,"First Floor, Incubex HSR28, No. L-169, 13th Cross Rd, Sector 6, HSR Layout, Bengaluru, Karnataka 560102, India",https://in.linkedin.com/company/reckonsys,https://www.facebook.com/reckonsys/,https://www.instagram.com/reckonsys/,4.3,63,,,,tech startups in Bangalore,https://www.google.com/maps/place/Reckonsys+Tech+Labs+Pvt+Ltd/data=!4m7!3m6!1s0x3bae149314dc0321:0xcbf886634d3a25b7!8m2!3d12.9161426!4d77.6310729!16s%2Fg%2F11ddxyf4c1!19sChIJIQPcFJMUrjsRtyU6TWOG-Ms?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:38:44.920Z
MLM Software Company in Delhi | MLM Software Development Company in Delhi | India - SOFTKWIT,Software company,https://softkwit.in/mlm-software.php,,,+91 88829 25582,"801B, Janakpuri District Center, Janakpuri, Delhi, 110058, India",,https://www.facebook.com/softkwit,,5.0,63,,,,software companies in Delhi,https://www.google.com/maps/place/MLM+Software+Company+in+Delhi+%7C+MLM+Software+Development+Company+in+Delhi+%7C+India+-+SOFTKWIT/data=!4m7!3m6!1s0x390ce54a2ffa7a35:0xbc45f708bc311be9!8m2!3d28.6300306!4d77.0809543!16s%2Fg%2F11h4ff_2cc!19sChIJNXr6L0rlDDkR6RsxvAj3Rbw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:40:43.245Z
Netlync Technologies,Software company,,,,+91 63666 33306,"SBN Arcade, Plot No 6-3-864/4/B, 1st Floor, Ameerpet Rd, opp. Hotel Green Park, Begumpet, Hyderabad, Telangana 500016, India",,,,4.6,264,,,,tech companies in Hyderabad India,https://www.google.com/maps/place/Netlync+Technologies/data=!4m7!3m6!1s0x3bcb91746102b5ad:0x2c252c2f7ff891ac!8m2!3d17.4356684!4d78.4536719!16s%2Fg%2F11n16nxdwp!19sChIJrbUCYXSRyzsRrJH4fy8sJSw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:42:00.070Z
Coupa Software India Pvt. Ltd.,Software company,http://www.coupa.com/,,,+91 70309 30857,"ICC Tech Park, Tower B, Senapati Bapat Rd, Chaitanya Society, Laxmi Society, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",,,,4.5,129,,,,software companies in Pune,https://www.google.com/maps/place/Coupa+Software+India+Pvt.+Ltd./data=!4m7!3m6!1s0x3bc2bf7764347dd3:0xba3418883ef995ab!8m2!3d18.5311722!4d73.8296842!16s%2Fg%2F11bw1ymjd6!19sChIJ0300ZHe_wjsRq5X5PogYNLo?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:42:40.541Z
PTC Software (India) Pvt. Ltd.,Software company,,,,+91 20 6605 3000,"Marisoft - II complex, Survey # 15 Landmark:, behind Carnival Gold, Kalyani Nagar, Pune, Maharashtra 411014, India",,,,4.5,333,,,,software companies in Pune,https://www.google.com/maps/place/PTC+Software+%28India%29+Pvt.+Ltd./data=!4m7!3m6!1s0x3bc2c1167204f61b:0xad8702fbca9d8d21!8m2!3d18.5435814!4d73.9064482!16s%2Fg%2F1tf78k67!19sChIJG_YEchbBwjsRIY2dyvsCh60?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:42:40.541Z
Moiboo Software,Software company,https://www.moiboo.com/?utm_source=google&utm_medium=gmb_SG&utm_campaign=website_visit,,,+65 9895 1817,"320 Serangoon Rd, #10-09 CENTRIUM SQUARE, Singapore 218108",,https://www.facebook.com/MoibooSoftware/,https://www.instagram.com/moiboo_software/,4.7,74,,,,software companies in Singapore,https://www.google.com/maps/place/Moiboo+Software/data=!4m7!3m6!1s0x31da17f2f1030f11:0xcf803ec4ab4b3356!8m2!3d1.3108139!4d103.8547821!16s%2Fg%2F11g0hxzqqt!19sChIJEQ8D8fIX2jERVjNLq8Q-gM8?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:44:01.339Z
A*StartCentral - A*STAR Co-innovation Space,Research and product development,https://www.linkedin.com/company/astartcentral/,,,+65 6250 0585,"79 Ayer Rajah Cres., #05-03 Block 79, Singapore 139955",https://www.linkedin.com/top-content,,,4.8,11,,,,tech startups in Singapore,https://www.google.com/maps/place/A*StartCentral+-+A*STAR+Co-innovation+Space/data=!4m7!3m6!1s0x31da1a4fe5d4c8e1:0x4879aacd1dcf24ce!8m2!3d1.2978894!4d103.787567!16s%2Fg%2F11dfsxr9k4!19sChIJ4cjU5U8a2jERziTPHc2qeUg?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:45:19.674Z
PT. IT Group Indonesia,Computer support and services,https://itgroup.id/,,,+62 21 5222357,"Jl. H. R. Rasuna Said Kav B4, RT.10/RW.7, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",https://www.linkedin.com/showcase/itg-indonesia/,https://www.facebook.com/itgroupindonesia,https://www.instagram.com/itgroup.id/,4.4,83,,,,IT companies in Jakarta,https://www.google.com/maps/place/PT.+IT+Group+Indonesia/data=!4m7!3m6!1s0x2e69f40f5715b179:0x71d7c937d23bb0eb!8m2!3d-6.2114479!4d106.8299038!16s%2Fg%2F11c6qmzj0z!19sChIJebEVVw_0aS4R67A70jfJ13E?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:51:59.234Z
Prospect Silicon Valley,Business development service,http://prospectsv.org/,,,(408) 337-2483,"3031 Tisch Way, San Jose, CA 95128",https://www.linkedin.com/company/prospect-silicon-valley/,,,4.7,10,,,,tech startups in Silicon Valley,https://www.google.com/maps/place/Prospect+Silicon+Valley/data=!4m7!3m6!1s0x808fccf7533fcea7:0x89d4891420f5c383!8m2!3d37.3177477!4d-121.9477554!16s%2Fg%2F11b7gpx901!19sChIJp84_U_fMj4ARg8P1IBSJ1Ik?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:54:41.697Z
SimSpace Corporation,Computer security service,https://simspace.com/,,,(617) 237-6223,"320 Congress St #7, Boston, MA 02210",https://www.linkedin.com/company/simspace-corporation/,,,5.0,8,,,,tech startups in Boston,https://www.google.com/maps/place/SimSpace+Corporation/data=!4m7!3m6!1s0x89e3707ffcbe8b43:0xb90f349936fe496b!8m2!3d42.3513929!4d-71.0495446!16s%2Fg%2F11c1lxlw1r!19sChIJQ4u-_H9w44kRa0n-Npk0D7k?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:58:10.449Z
Theodo UK,Software company,http://www.theodo.co.uk/,,,+44 20 3872 2922,"20 Baltic St E, London EC1Y 0UL, United Kingdom",https://www.linkedin.com/company/theodo/,,,4.8,19,,,,software companies in London,https://www.google.com/maps/place/Theodo+UK/data=!4m7!3m6!1s0x48761b4dba737369:0x4e950286336df347!8m2!3d51.5234799!4d-0.0966378!16s%2Fg%2F11bv2cvc65!19sChIJaXNzuk0bdkgRR_NtM4YClU4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T20:59:30.908Z
i2x Headquarter Berlin,Software company,http://www.i2x.ai/,hello@i2x.ai,hello@i2x.ai; max@muster.de,,"Voltastraße 3-5, 13355 Berlin, Germany",,,,4.0,8,,,,software companies in Berlin,https://www.google.com/maps/place/i2x+Headquarter+Berlin/data=!4m7!3m6!1s0x47a851e46604f59d:0x9906bc7b749d2249!8m2!3d52.5422114!4d13.3905948!16s%2Fg%2F11dyymp2gs!19sChIJnfUEZuRRqEcRSSKddHu8Bpk?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,alive,47,C,2026-07-15T21:02:14.043Z
SEKAS GmbH - Software and Systems Engineering München,Software company,https://www.sekas.de/,,,+49 89 7481340,"Baierbrunner Str. 23, 81379 München-Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln, Germany",https://www.linkedin.com/company/sekas-gmbh,,,5.0,12,,,,software development companies in Munich,https://www.google.com/maps/place/SEKAS+GmbH+-+Software+and+Systems+Engineering+M%C3%BCnchen/data=!4m7!3m6!1s0x479dded54f221a53:0x5ce31480a98216bc!8m2!3d48.097904!4d11.533097!16s%2Fg%2F1td040kb!19sChIJUxoiT9XenUcRvBaCqYAU41w?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T21:03:34.365Z
ARS Computer und Consulting GmbH,Software company,https://www.atvantage.com/,,,+49 89 324680,"Garmischer Str. 7, 80339 München-Schwanthalerhöhe, Germany",https://www.linkedin.com/company/atvantage-3,,,5.0,13,,,,software development companies in Munich,https://www.google.com/maps/place/ARS+Computer+und+Consulting+GmbH/data=!4m7!3m6!1s0x479dd8a675946391:0x1af9432ca4e2bff4!8m2!3d48.1324209!4d11.5330979!16s%2Fg%2F1tyzxznq!19sChIJkWOUdabYnUcR9L_ipCxD-Ro?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,47,C,2026-07-15T21:03:34.365Z
Mecexis Studio,software development,https://www.mecexis.com,offers@mecexis.com,offers@mecexis.com; hola@mecexis.com,,"Manresa, Spain",,,,,20,10,,,software-development,https://www.sortlist.com/agency/mecexis-studio,sortlist,cloak_browser,alive,47,C,2026-07-15T21:16:06.405Z
HAT Infotech,Internet marketing service,https://hatinfotech.com/,,,+971 56 288 1556,"Office # 1, B Block, Ground Floor, Mihtab Tower - Industrial Area 7 - Sharjah - United Arab Emirates",,,,4.9,74,,,,IT companies in Sharjah,https://www.google.com/maps/place/HAT+Infotech/data=!4m7!3m6!1s0x3e5f5be52f31eb11:0x3a746d8a65eee974!8m2!3d25.3061116!4d55.38319!16s%2Fg%2F11r9v9t1cq!19sChIJEesxL-VbXz4RdOnuZYptdDo?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:14:40.095Z
"The Hashtech - Software & Mobile App Development Company Jeddah, KSA",Software company,https://thehashtech.com/mobile/app-development-company-saudi-arabia/?utm_source=GMB&utm_medium=KSA&utm_campaign=Jeddah,,,+966 53 405 3085,"حي, Office 53b, 2178 5th floor, Al-Safa, Jeddah 23451, Saudi Arabia",https://www.linkedin.com/company/thehashtechofficial/,https://www.facebook.com/thehashtechofficial,https://www.instagram.com/thehashtechofficial/,5.0,4,,,,software development companies in Jeddah,"https://www.google.com/maps/place/The+Hashtech+-+Software+%26+Mobile+App+Development+Company+Jeddah,+KSA/data=!4m7!3m6!1s0x15c3d1fef631aff7:0x8fdcd638b458f09f!8m2!3d21.5705482!4d39.2037708!16s%2Fg%2F11ymkr2723!19sChIJ968x9v7RwxURn_BYtDjW3I8?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,,46,C,2026-07-15T20:17:14.504Z
شركة آرام - مزيد للمحاسبة - المنارة للمحاسبة - برنامج العقاري - Aram Tech,Software company,https://arambs.com/,,,+966 53 266 5664,"Khaled Ibn Al Walid, Al Sharafeyah, Jeddah 23218, Saudi Arabia",,,,5.0,71,,,,software development companies in Jeddah,https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A2%D8%B1%D8%A7%D9%85+-+%D9%85%D8%B2%D9%8A%D8%AF+%D9%84%D9%84%D9%85%D8%AD%D8%A7%D8%B3%D8%A8%D8%A9+-+%D8%A7%D9%84%D9%85%D9%86%D8%A7%D8%B1%D8%A9+%D9%84%D9%84%D9%85%D8%AD%D8%A7%D8%B3%D8%A8%D8%A9+-+%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC+%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A+-+Aram+Tech%E2%80%AD/data=!4m7!3m6!1s0x15c3cff5dd2c7a3d:0x6d4bd8c2c6d9be25!8m2!3d21.5236054!4d39.1855093!16s%2Fg%2F11fcncvxs2!19sChIJPXos3fXPwxURJb7ZxsLYS20?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:17:14.504Z
Modern Digital World LLC,Software company,https://www.dgtalworld.com/,,,+968 9517 5929,"SHS Tower, Nr. Centara Hotel, 7th Floor, شارع دوحة الأدب, Muscat, Oman",,,,4.8,76,,,,software companies in Muscat,https://www.google.com/maps/place/Modern+Digital+World+LLC/data=!4m7!3m6!1s0x3e91f9dadda69c1f:0x1090ee5b81ebeef2!8m2!3d23.5867148!4d58.3703243!16s%2Fg%2F12hmrtg7g!19sChIJH5ym3dr5kT4R8u7rgVvukBA?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:24:08.639Z
IRIS Technology Jordan,Computer support and services,http://www.iristechnology.me/,,,+962 6 553 6514,"Queen Rania St, Amman, Jordan",,,,4.8,86,,,,IT companies in Amman,https://www.google.com/maps/place/IRIS+Technology+Jordan/data=!4m7!3m6!1s0x151ca1d34c6e8af3:0x75bc5e9487d7f028!8m2!3d31.9961064!4d35.8840279!16s%2Fg%2F11cnby21dm!19sChIJ84puTNOhHBURKPDXh5RevHU?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:26:07.498Z
"QTech – Leading Digital Agency in Amman | Web, Apps",Software company,https://www.qtechnetworks.com/jo,,,+962 7 9739 1324,"Kabul St., Amman, Jordan",,,,4.8,65,,,,IT companies in Amman,"https://www.google.com/maps/place/QTech+%E2%80%93+Leading+Digital+Agency+in+Amman+%7C+Web,+Apps/data=!4m7!3m6!1s0x151ca07a5e5faceb:0xe481a01c8616f386!8m2!3d31.9731726!4d35.8825221!16s%2Fg%2F11dxb1kzyt!19sChIJ66xfXnqgHBURhvMWhhyggeQ?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,,46,C,2026-07-15T20:26:07.498Z
Imagine One Tech & Management Ltd,Software company,https://imagine-one.com/,,,(301) 866-4098,"2800 Shirlington Rd #801, Arlington, VA 22206",https://www.linkedin.com/company/imagine-one_2/,https://www.facebook.com/ImagineOneTechnology/,,5.0,1,,,,tech companies in Alexandria,https://www.google.com/maps/place/Imagine+One+Tech+%26+Management+Ltd/data=!4m7!3m6!1s0x89b7b14ed36f6fa9:0x4cf8beaed6abd3cc!8m2!3d38.8424687!4d-77.0844904!16s%2Fg%2F1tcwmfy2!19sChIJqW9v006xt4kRzNOr1q6--Ew?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:29:29.202Z
Fuga,Software company,http://www.fuga.tech/,,,+972 52-466-5166,"Rothschild Blvd 45, Tel Aviv-Yafo, Israel",,,,5.0,52,,,,software companies in Tel Aviv,https://www.google.com/maps/place/Fuga/data=!4m7!3m6!1s0x151d4b9df1d24823:0x341cfe583aa3c759!8m2!3d32.0642148!4d34.774558!16s%2Fg%2F11h52s493c!19sChIJI0jS8Z1LHRURWcejOlj-HDQ?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:30:08.220Z
Cybereason Labs Inc.,Computer security service,http://www.cybereason.com/,,,+972 3-955-2400,"Alon Towers 1, Yigal Alon St 94 A, Tel Aviv-Yafo, Israel",,,,4.8,63,,,,IT companies in Tel Aviv,https://www.google.com/maps/place/Cybereason+Labs+Inc./data=!4m7!3m6!1s0x151d4b839988b81b:0xee63b1fb94e1dbda!8m2!3d32.0688629!4d34.7939414!16s%2Fg%2F11b6vfg1kp!19sChIJG7iImYNLHRUR2tvhlPuxY-4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:30:47.947Z
TechAbout Private Limited,Software company,https://www.techabout.com/,,,+92 42 35692952,"TechAbout HQ, 231 - B Main Boulevard, Commercial Broadway Sector B Phase 8 Defence Housing Authority, Lahore, 53000, Pakistan",,,,4.7,74,,,,software development companies in Lahore,https://www.google.com/maps/place/TechAbout+Private+Limited/data=!4m7!3m6!1s0x3919067448d61feb:0xc1d14459afd40f50!8m2!3d31.5002113!4d74.4367137!16s%2Fg%2F11hbbvj7jv!19sChIJ6x_WSHQGGTkRUA_Ur1lE0cE?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:34:47.344Z
Astoe Company,Software company,https://www.astoecompany.com/,,,+92 322 4083545,"74 Farrukh Street, Zaildar Rd, Ichhra Lahore, 54000, Lahore, 54500, Pakistan",,,,4.8,86,,,,software development companies in Lahore,https://www.google.com/maps/place/Astoe+Company/data=!4m7!3m6!1s0x3919036439d4b263:0xddb505db5a11e96b!8m2!3d31.5307252!4d74.3155003!16s%2Fg%2F11t6vnmc0v!19sChIJY7LUOWQDGTkRa-kRWtsFtd0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:34:47.344Z
Infosys Limited,Software company,https://www.infosys.com/,,,+91 80 2559 2088,"N 403. 405 North Block, 4th Floor, Manipal Centre, Near-Syndicate Bank, Mahatma Gandhi Road, Dickenson Road, Bengaluru, Karnataka 560042, India",,,,4.4,229,,,,software companies in Bangalore,https://www.google.com/maps/place/Infosys+Limited/data=!4m7!3m6!1s0x3bae1684160c0049:0x9997b3fa98599eaf!8m2!3d12.9751407!4d77.6145964!16s%2Fg%2F1tg6nkqs!19sChIJSQAMFoQWrjsRr55ZmPqzl5k?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:37:24.773Z
Softpal Technologies Pvt Ltd (Corporate Office),Software company,http://www.softpal.com/,,,+91 96521 68221,"4-1-1052, King Koti Rd, Bogulkunta, Abids, Hyderabad, Telangana 500001, India",,,,4.4,239,,,,tech companies in Hyderabad India,https://www.google.com/maps/place/Softpal+Technologies+Pvt+Ltd+%28Corporate+Office%29/data=!4m7!3m6!1s0x3bcb99d73ade1117:0xf1073f36af804bed!8m2!3d17.3908478!4d78.4802281!16s%2Fg%2F1tksltmw!19sChIJFxHeOteZyzsR7UuArzY_B_E?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:42:00.070Z
TIBCO Software India Pvt. Ltd,Software company,http://www.tibco.com/,,,+91 20 3021 2100,"2nd & 3rd Binarius, Deepak Complex, National Games Road, Shastrinagar, Yerawada, Pune, Maharashtra 411006, India",,,,4.4,523,,,,software companies in Pune,https://www.google.com/maps/place/TIBCO+Software+India+Pvt.+Ltd/data=!4m7!3m6!1s0x3bc2c11f7ff6aca5:0xd832f88d065de0f0!8m2!3d18.5558889!4d73.8919125!16s%2Fg%2F1tfkts2l!19sChIJpaz2fx_BwjsR8OBdBo34Mtg?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:42:40.541Z
CodeTez,Software company,https://www.codetez.com/,,,+91 99520 74904,"No 122, S-2, 2nd Floor, 15th Avenue, Jawaharlal Nehru Salai, Ashok Nagar, Chennai, Tamil Nadu 600083, India",,,,4.9,89,,,,IT companies in Chennai,https://www.google.com/maps/place/CodeTez/data=!4m7!3m6!1s0x3a52678b3757f739:0x2dddb534108738ab!8m2!3d13.0318546!4d80.2097351!16s%2Fg%2F11f65l9c_m!19sChIJOfdXN4tnUjoRqziHEDS13S0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:43:21.321Z
Software AG (Singapore) Pte Ltd,Software company,http://www.softwareag.com.sg/,,,+65 6417 9700,"8 Temasek Blvd, Tower 3 24-02 Singapore Suntec, Singapore 038988",https://www.linkedin.com/company/software-ag,https://www.facebook.com/SoftwareAG,,4.8,4,,,,IT companies in Singapore,https://www.google.com/maps/place/Software+AG+%28Singapore%29+Pte+Ltd/data=!4m7!3m6!1s0x31da190e458ed0ef:0xb033ab533e43cecd!8m2!3d1.2953989!4d103.8596556!16s%2Fg%2F1hm42sy3h!19sChIJ79CORQ4Z2jERzc5DPlOrM7A?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:44:40.085Z
"ANSI Information Systems, Inc.",Software company,http://www.ansi.ph/,,,+63 2 8241 4189,"Suite 511, Tytana Plaza Building, Plaza Lorenzo Ruiz, Padre Burgos Ave, Manila, 1000 Metro Manila, Philippines",,,,4.7,50,,,,software companies in Manila,"https://www.google.com/maps/place/ANSI+Information+Systems,+Inc./data=!4m7!3m6!1s0x3397ca1037b3cba7:0xea0fb9f299f6b7a0!8m2!3d14.6007308!4d120.9739761!16s%2Fg%2F1w15wzrn!19sChIJp8uzNxDKlzMRoLf2mfK5D-o?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,,46,C,2026-07-15T20:47:19.261Z
Sangfor Technologies Philippines,Computer security service,https://www.sangfor.com/,,,+63 968 899 8920,"Unit 2, Tower, Salcedo Village, 14th Floor, 6789 Ayala Ave, Makati City, Metro Manila, Philippines",,,,4.9,65,,,,software companies in Manila,https://www.google.com/maps/place/Sangfor+Technologies+Philippines/data=!4m7!3m6!1s0xaa94bc861db20533:0xce5f8904b5f2dc34!8m2!3d14.55777!4d121.0199866!16s%2Fg%2F11ty2txc2k!19sChIJMwWyHYa8lKoRNNzytQSJX84?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:47:19.261Z
NSC Software - Vietnam's Premier Software Development Company,Software company,https://nscsoftware.com/,,,+84 866 639 497,"PVI Tower, P. Phạm Văn Bạch, Cầu Giấy, Hà Nội, Vietnam",https://www.linkedin.com/company/nscsoftware/,https://www.facebook.com/nscsoftwarecompany,,5.0,1,,,,software development companies in Hanoi,https://www.google.com/maps/place/NSC+Software+-+Vietnam%27s+Premier+Software+Development+Company/data=!4m7!3m6!1s0x313455e168d0d27f:0x13737930a6c0029c!8m2!3d21.0241122!4d105.7889427!16s%2Fg%2F11rn84wfjp!19sChIJf9LQaOFVNDERnALApjB5cxM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:50:36.964Z
SotaTek,Software company,https://www.sotatek.com/,,,+84 24 6658 5248,"2F, 7F & 11F, CIC Tower, No.2 Nguyen Thi Due, Yen Hoa, Cau Giay, Hanoi, Vietnam Ha noi Hanoi City, Yên Hòa, Hà Nội 10000, Vietnam",,,,4.7,76,,,,software development companies in Hanoi,https://www.google.com/maps/place/SotaTek/data=!4m7!3m6!1s0x313454be83d167f1:0x1e85d7f8275c0f0d!8m2!3d21.0193347!4d105.7910315!16s%2Fg%2F11cr_0zf36!19sChIJ8WfRg75UNDERDQ9cJ_jXhR4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:50:36.964Z
PT Esri Indonesia,Software company,http://esriindonesia.co.id/,,,,"Jl. Gatot Subroto No.Kav. 18 26th Floor, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia",http://www.linkedin.com/company/esri-indonesia,https://www.facebook.com/esriid,,4.8,89,,,,software companies in Jakarta,https://www.google.com/maps/place/PT+Esri+Indonesia/data=!4m7!3m6!1s0x2e69f1dd6fe71a83:0x83c1afe1225fdc9a!8m2!3d-6.2322656!4d106.8202344!16s%2Fg%2F1pp2x6qpb!19sChIJgxrnb93xaS4RmtxfIuGvwYM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:51:17.539Z
Rhenus Logistics Thailand (Bangkok),Corporate office,http://www.th.rhenus.com/,,,+66 2 261 5380,"191 14 CTI Tower 28th Floor Ratchadapisek Road, Klongtoey, Bangkok 10110, Thailand",https://www.linkedin.com/company/rhenus-logistics/,,https://www.instagram.com/rhenuslogistics/,4.1,10,,,,IT companies in Bangkok,https://www.google.com/maps/place/Rhenus+Logistics+Thailand+%28Bangkok%29/data=!4m7!3m6!1s0x30e29f1d9c52cb0f:0x98f098b369e21268!8m2!3d13.7325527!4d100.5601601!16s%2Fg%2F11c2nkvgx9!19sChIJD8tSnB2f4jARaBLiabOY8Jg?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:53:20.200Z
Tableau,Software company,http://tableau.com/,,,(206) 633-3400,"Northedge, 1621 N 34th St, Seattle, WA 98103",,,,4.8,98,,,,software companies in Seattle,https://www.google.com/maps/place/Tableau/data=!4m7!3m6!1s0x549015cbc8d7dbe1:0x631eed94fcae0e0!8m2!3d47.6478044!4d-122.3382225!16s%2Fg%2F11h0bhnpl6!19sChIJ4dvXyMsVkFQR4ODKT9nuMQY?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,46,C,2026-07-15T20:56:46.450Z
