company_name,category,website,email,all_emails,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at
IST Custom Software Development Chicago,Software company,https://customsoftwarechicago.com/,,,(773) 203-6559,"620 N La Salle Dr Ste 305, Chicago, IL 60654",,,,5.0,34,,,,IT companies in Chicago,https://www.google.com/maps/place/IST+Custom+Software+Development+Chicago/data=!4m7!3m6!1s0x880fd3515dc950fd:0xe70f12605cdb51bf!8m2!3d41.8929706!4d-87.6330173!16s%2Fg%2F11c1vkk9cs!19sChIJ_VDJXVHTD4gRv1HbXGASD-c?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:09:05.855Z
Info Web USA Technologies,Software company,http://www.infowebusa.com/,,,(213) 757-2167,"5100 Wilshire Blvd, Los Angeles, CA 90036",,,,4.8,27,,,,software companies in Los Angeles,https://www.google.com/maps/place/Info+Web+USA+Technologies/data=!4m7!3m6!1s0x80c2b8e0da3aab97:0x64ccc2d755fc4478!8m2!3d34.0618722!4d-118.341217!16s%2Fg%2F11jsl79hgq!19sChIJl6s62uC4woAReET8VdfCzGQ?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:10:25.561Z
Bluecoat Software,Software company,https://www.bluecoatsoftware.com/,,,+44 845 226 0720,"90 Long Acre, London WC2E 9RZ, United Kingdom",,,,5.0,20,,,,software companies in London,https://www.google.com/maps/place/Bluecoat+Software/data=!4m7!3m6!1s0x4875e71ac11443c1:0xbb06be3b3a2e6cb!8m2!3d51.5142506!4d-0.1235044!16s%2Fg%2F1tsr2n_4!19sChIJwUMUwRrndUgRy-ais-NrsAs?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:11:07.160Z
SIMPLY GLOBAL TECHNOLOGY LTD,Software company,http://www.simply37.com/,,,+44 7537 170787,"71-75 Shelton St, London WC2H 9JQ, United Kingdom",,,,4.9,42,,,,software companies in London,https://www.google.com/maps/place/SIMPLY+GLOBAL+TECHNOLOGY+LTD/data=!4m7!3m6!1s0x4876056811ee9199:0xf0cf46ee09b42240!8m2!3d51.5149037!4d-0.1235842!16s%2Fg%2F11q9pvmrfb!19sChIJmZHuEWgFdkgRQCK0Ce5Gz_A?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:11:07.160Z
Gamesys Group,Software company,http://www.gamesysgroup.com/,,,+44 20 7478 8100,"70 Berners St, London W1T 3NL, United Kingdom",,,,4.6,98,,,,software companies in London,https://www.google.com/maps/place/Gamesys+Group/data=!4m7!3m6!1s0x487604d4028cf58d:0x39d5d5c64354c814!8m2!3d51.5163661!4d-0.1363879!16s%2Fg%2F1v2jccvx!19sChIJjfWMAtQEdkgRFMhUQ8bV1Tk?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:11:07.160Z
Lead Flow AI,Software company,https://www.leadflowio.ai/,,,+44 7782 215153,"128 City Rd, London EC1V 2NX, United Kingdom",,,,5.0,4,,,,AI companies in London,https://www.google.com/maps/place/Lead+Flow+AI/data=!4m7!3m6!1s0x68c9c3e18eda4981:0x2e3764d302156ac7!8m2!3d51.5273469!4d-0.0888062!16s%2Fg%2F11ypv4dp6r!19sChIJgUnajuHDyWgRx2oVAtNkNy4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:13:00.745Z
Epos System Software,Software company,https://ewebsystem.com/,,,+44 7722 368470,"2nd Floor, universal square, Suite 2, 7 Devonshire St N, Manchester M12 6JH, United Kingdom",,,,5.0,21,,,,software development companies in Manchester,https://www.google.com/maps/place/Epos+System+Software/data=!4m7!3m6!1s0x487bb1df75960c3d:0x13453d4f69554f26!8m2!3d53.4709078!4d-2.2152694!16s%2Fg%2F11gy30f4s2!19sChIJPQyWdd-xe0gRJk9VaU89RRM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:13:37.751Z
CodeControl,Software company,https://codecontrol.io/,,,+49 30 258142566,"Schönhauser Allee 8, 10119 Berlin, Germany",,,,5.0,23,,,,software companies in Berlin,https://www.google.com/maps/place/CodeControl/data=!4m7!3m6!1s0x47a84e00fc52afed:0x331d4544ac9f8d09!8m2!3d52.5298072!4d13.4106143!16s%2Fg%2F11dymqsn7z!19sChIJ7a9S_ABOqEcRCY2frERFHTM?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:14:16.143Z
Cognizant Netcentric,Software company,http://www.netcentric.biz/,,,,"Landsberger Str. 110, 80339 München-Schwanthalerhöhe, Germany",https://www.linkedin.com/company/CognizantNetcentric,https://www.facebook.com/CognizantNetcentric/,https://www.instagram.com/cognizantnetcentric/,4.9,21,,,,software development companies in Munich,https://www.google.com/maps/place/Cognizant+Netcentric/data=!4m7!3m6!1s0x479e761a8d2e9f83:0x314f74861014b9b8!8m2!3d48.140593!4d11.535476!16s%2Fg%2F11cfgz1v_!19sChIJg58ujRp2nkcRuLkUEIZ0TzE?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:15:30.731Z
Procurify,Software company,https://www.procurify.com/,,,,"701 W Georgia St #1500, Vancouver, BC V7Y 1C6, Canada",https://www.linkedin.com/company/procurify/,,https://www.instagram.com/procurifyteam/,4.8,24,,,,tech startups in Vancouver,https://www.google.com/maps/place/Procurify/data=!4m7!3m6!1s0x548675a796f97b2f:0x43ebae5a64ad3bcc!8m2!3d49.2833984!4d-123.117535!16s%2Fg%2F1ptx6c735!19sChIJL3v5lqd1hlQRzDutZFqu60M?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:18:10.328Z
IT Company,Computer support and services,https://itcompany.com.au/,,,+61 1300 611 786,"Ste 1107, Ground Floor 97/99 Bathurst St, Sydney NSW 2000, Australia",,,,4.9,43,,,,software companies in Sydney,https://www.google.com/maps/place/IT+Company/data=!4m7!3m6!1s0x6b12ae4100000001:0x32173eded5b44bb7!8m2!3d-33.8744554!4d151.2058624!16s%2Fg%2F1tdfhvdf!19sChIJAQAAAEGuEmsRt0u01d4-FzI?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:19:25.878Z
Avant Tech Pty Ltd,Software company,http://www.avanttech.com.au/,,,+61 1300 239 212,"161 Collins St, Melbourne VIC 3000, Australia",,,,5.0,30,,,,software development companies in Melbourne,https://www.google.com/maps/place/Avant+Tech+Pty+Ltd/data=!4m7!3m6!1s0x6ad667ff743d3287:0x7d7624906255c315!8m2!3d-37.8151207!4d144.9684769!16s%2Fg%2F11jn57yxg8!19sChIJhzI9dP9n1moRFcNVYpAkdn0?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,43,C,2026-08-01T21:20:05.394Z
Open Source Software Pakistan,software / open source,https://github.com/OSSpk/Building-an-Online-Presence-to-Unlock-Opportunities,haris.muneer5@gmail.com,haris.muneer5@gmail.com,,Pakistan,https://www.linkedin.com/company/github,,https://www.instagram.com/github,,1,,,,Pakistan,https://github.com/OSSpk,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:22.084Z
Paysys Labs,software / open source,https://www.paysyslabs.com/,info@paysyslabs.com,info@paysyslabs.com,,Pakistan,,,,,67,,,,Pakistan,https://github.com/psl-copilot,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:22.084Z
Cyber Evangelists,software / open source,https://www.cyberevangelists.com,info@cyberevangelists.com,info@cyberevangelists.com,,Pakistan,,,,,77,,,,Pakistan,https://github.com/cyber-evangelists,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:22.084Z
Team Foxtrot,software / open source,https://www.teamfoxtrot.pk,teamfoxtrot.gik@gmail.com,teamfoxtrot.gik@gmail.com,,Pakistan,https://pk.linkedin.com/company/team-foxtrot,https://www.facebook.com/TeamFoxtrotGIK/,https://instagram.com/teamfoxtrot.uav.giki,,4,,,,Pakistan,https://github.com/Team-Foxtrot-GIKI,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:22.084Z
Saylani Tech Limited,software / open source,https://www.saylanitech.com,saylanitech.pk@gmail.com,saylanitech.pk@gmail.com,,Pakistan,https://www.linkedin.com/company/saylanitech,https://www.facebook.com/saylanitech,https://instagram.com/saylanitech,,0,,,,Pakistan,https://github.com/saylanitech,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:22.084Z
VECTOR Inc.,software / open source,https://www.vector-ai.co,hello@vector-ai.co,hello@vector-ai.co,,Pakistan,https://www.linkedin.com/company/vectoraico/,,https://www.instagram.com/vectoraico/,,3,,,,Pakistan,https://github.com/vectoraico,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:22.084Z
Matrix Systems Pvt Ltd.,software / open source,https:///www.matrix.com.pk,info@matrix.com.pk,info@matrix.com.pk,,Pakistan,https://www.linkedin.com/company/matrix-systems-pvt.-ltd./,https://www.facebook.com/share/1BP6UZqUww/,,,0,,,,Pakistan,https://github.com/Matrix-Systems-Pvt-Ltd,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:22.084Z
TAK Devs,software / open source,https://takdevs.com,info@takdevs.com,info@takdevs.com,,Pakistan,https://www.linkedin.com/company/takdevs/,https://www.facebook.com/profile.php,https://www.instagram.com/takdevs,,0,,,,Pakistan,https://github.com/TAKDevs,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:22.084Z
Open::Intern,software / open source,https://openintern.github.io,openintern.pk@gmail.com,openintern.pk@gmail.com,,Pakistan,https://linkedin.com/company/openintern,https://facebook.com/openintern,,,2,,,,Pakistan,https://github.com/OpenIntern,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:22.084Z
Aeyron,software / open source,https://aeyron.com/,khizar@aeyron.com,khizar@aeyron.com,,Pakistan,https://www.linkedin.com/company/aeyron,https://www.facebook.com/aeyron2019,,,2,,,,Pakistan,https://github.com/aeyron-tech,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:22.084Z
Expo Bird,software / open source,https://www.expobird.com,info@expobird.com,info@expobird.com,,"Karachi, Pakistan",https://pk.linkedin.com/company/expobird,https://www.facebook.com/expobird/,https://www.instagram.com/expobird_/,,0,,,,Karachi,https://github.com/ExpoBird,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:37.233Z
Web Solution Application,software / open source,https://www.websolapp.net,info@websolapp.net,info@websolapp.net,,Karachi,https://www.linkedin.com/company/4794234,https://facebook.com/websolapp,,,1,,,,Karachi,https://github.com/websolapp,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:37.233Z
QFNetwork,software / open source,https://www.qfnetwork.org,info@qfnetwork.org,info@qfnetwork.org,,"Karachi, Pakistan",https://pk.linkedin.com/company/qfnetwork,https://www.facebook.com/qfnetwork/,https://www.instagram.com/qfnetwork/,,0,,,,Karachi,https://github.com/QFNetwork,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:37.233Z
Reliable Punching,software / open source,https://reliablepunching.com,info@reliablepunching.com,info@reliablepunching.com,,"Karachi, Pakistan",https://www.linkedin.com/company/reliablepunching/,https://www.facebook.com/ReliablePunching/,https://www.instagram.com/reliablepunching,,0,,,,Karachi,https://github.com/ReliablePunching,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:37.233Z
RetailMyCoupon,software / open source,https://www.retailmycoupon.com/,info@retailmycoupon.com,info@retailmycoupon.com; support@retailmycoupon.com,,"Karachi, Pakistan",,https://www.facebook.com/RetailMyCoupon,https://www.instagram.com/retailmycoupon/,,0,,,,Karachi,https://github.com/RetailMyCoupon,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:37.233Z
Developer Student Club PUCIT,software / open source,https://bit.ly/dsc-pucit,dsc@pucit.edu.pk,dsc@pucit.edu.pk,,"Lahore, Pakistan",https://www.linkedin.com/company/552285,https://facebook.com/bitly,https://instagram.com/bitly,,4,,,,Lahore,https://github.com/dscpucit,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:52.344Z
LumenSoft Technologies Pvt. Ltd.,software / open source,https://www.Lumensoft.biz,contact@lumensoft.biz,contact@lumensoft.biz,,"131-A, Abubakar Block, New Garden Town, Lahore, Pakistan",http://www.linkedin.com/shareArticle,https://www.facebook.com/LumensoftTechnologies,https://www.instagram.com/lumensoft.official/,,4,,,,Lahore,https://github.com/Lumensoft,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:52.344Z
Hapy Co,software / open source,https://hapy.co,hello@hapy.co,hello@hapy.co,,"Lahore, Pakistan",https://www.linkedin.com/company/hapyco/,,https://www.instagram.com/hapy.global/,,3,,,,Lahore,https://github.com/enouco,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:52.344Z
Orbiqon,software / open source,https://orbiqon.com,info@orbiqon.com,info@orbiqon.com,,"Lahore, Pakistan",https://www.linkedin.com/in/iamshazimkhan/,https://www.facebook.com/orbiqon,https://www.instagram.com/shazimkhanofficial/,,4,,,,Lahore,https://github.com/Orbiqon,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:52.344Z
Megicode,software / open source,https://megicode.com,contact@megicode.com,contact@megicode.com,,Lahore,https://pk.linkedin.com/in/ghulamujtabaofficial,,https://www.instagram.com/megicode/,,0,,,,Lahore,https://github.com/megicodes,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:52.344Z
VIZE Solutions,software / open source,https://www.vizesolutions.com,info@vizesolutions.com,info@vizesolutions.com,,"Lahore, Pakistan",https://www.linkedin.com/company/vize.solutions,https://www.facebook.com/vizesolutions,,,0,,,,Lahore,https://github.com/vize-solutions,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:20:52.344Z
Uptek,software / open source,https://uptek.com,contact@uptek.com,contact@uptek.com,,"Islamabad, Pakistan",https://www.linkedin.com/company/uptek-llc/,https://www.facebook.com/uptekcom,https://www.instagram.com/uptekcom,,4,,,,Islamabad,https://github.com/uptek,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:08.050Z
Jin Technologies Private Limited,software / open source,http://www.jintech.com,info@jintech.com,info@jintech.com,,"Islamabad, Pakistan",https://www.linkedin.com/company/jin-technologies-private-limited,https://www.facebook.com/JinTechnologies/,,,0,,,,Islamabad,https://github.com/JinTechnologies,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:08.050Z
Ayzenn Technologies,software / open source,https://www.ayzenntechnologies.com,official@ayzenntechnologies.com,official@ayzenntechnologies.com,,Islamabad Pakistan,https://www.linkedin.com/in/sudo-tahir-saeed,https://www.facebook.com/profile.php,,,3,,,,Islamabad,https://github.com/OfficialAyzenn,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:08.050Z
Asepticware,software / open source,https://asepticware.com/,contact@asepticware.com,contact@asepticware.com,,"Islamabad, Pakistan",https://www.linkedin.com/in/saad-waheed-950959120/,https://www.facebook.com/asepticware,,,0,,,,Islamabad,https://github.com/Asepticware,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:08.050Z
Cyber Bits,software / open source,http://daresinc.business.site,daresinc@outlook.com,daresinc@outlook.com,,Islamabad / Dubai,,,,,68,,,,Islamabad,https://github.com/CyberBits,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:08.050Z
GSSoC24,software / open source,https://gssoc.girlscript.tech/,gssoc@girlscript.tech,gssoc@girlscript.tech,,India,https://www.linkedin.com/company/girlscriptsoc/,,https://www.instagram.com/girlscriptsummerofcode,,0,,,,India,https://github.com/GSSoC24,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:24.587Z
TinkerHub,software / open source,https://tinkerhub.org/,hello@tinkerhub.org,hello@tinkerhub.org,,"Kochi, India",,,,,90,,,,India,https://github.com/tinkerhub,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:24.587Z
Enginow,software / open source,https://www.enginow.in,contact@enginow.in,contact@enginow.in,,India,https://www.linkedin.com/company/enginow,https://www.facebook.com/enginow.in/,https://www.instagram.com/enginow.in,,4,,,,India,https://github.com/enginow-in,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:24.587Z
"Web and Coding Club, IIT Bombay",software / open source,https://wncc.tech-iitb.org/,wncc@iitb.ac.in,wncc@iitb.ac.in,,"IIT Bombay, Mumbai, India",,,,,90,,,,India,https://github.com/wncc,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:24.587Z
AlgoMaster.io,software / open source,https://algomaster.io/,contact@algomaster.io,contact@algomaster.io,,India,https://www.linkedin.com/in/ashishps1/,,https://www.instagram.com/algomasterio/,,2,,,,India,https://github.com/AlgoMaster-io,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:24.587Z
Retro Music Player,software / open source,https://retromusic.app,retromusicapp@gmail.com,retromusicapp@gmail.com,,India,https://www.linkedin.com/in/h4h13,,https://instagram.com/retromusicapp,,3,,,,India,https://github.com/RetroMusicPlayer,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:24.587Z
"CSA, IISc",software / open source,https://www.csa.iisc.ac.in,udayb@iisc.ac.in,udayb@iisc.ac.in,,"Bangalore, India",http://linkedin.com/company/csaiisc,https://www.facebook.com/IIScCSA/,,,1,,,,Bangalore,https://github.com/csa-iisc,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:40.253Z
GlobalEdge,software / open source,https://www.globaledgesoft.com/,s.rakesh@capgemini.com,s.rakesh@capgemini.com,,"Bangalore, India",,,,,95,,,,Bangalore,https://github.com/globaledgesoft,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:40.253Z
Platformatory,software / open source,https://platformatory.io,hello@platformatory.io,hello@platformatory.io,,Bangalore | San Francisco,,,,,85,,,,Bangalore,https://github.com/Platformatory,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:40.253Z
Students Council CRCE,software / open source,http://frcrcestuco.com/,aarav.mehta@gmail.com,aarav.mehta@gmail.com; sara.dsouza@gmail.com; vedant.kanekar@gmail.com; crce.council@gmail.com,,Mumbai,,,https://www.instagram.com/frcrcestuco_official/,,32,,,,Mumbai,https://github.com/StudentsCouncilCRCE,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:55.468Z
Codeforgeek,software / open source,https://codeforgeek.com,hello@codeforgeek.com,hello@codeforgeek.com,,Mumbai,,,,,50,,,,Mumbai,https://github.com/codeforgeek,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:55.468Z
CSI-SIESGST,software / open source,https://csi.siesgst.ac.in/,csi-council@siesgst.ac.in,csi-council@siesgst.ac.in,,"Nerul, Navi Mumbai",https://in.linkedin.com/company/csi-siesgst,https://www.facebook.com/937406819724072/,https://www.instagram.com/csisiesgst,,3,,,,Mumbai,https://github.com/CSI-SIESGST,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:55.468Z
Gnowledge Lab,software / open source,https://www.gnowledge.org,lab@gnowledge.org,lab@gnowledge.org,,"Homi Bhabha Centre for Science Education, TIFR, Mumbai",,,,,63,,,,Mumbai,https://github.com/gnowledge,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:55.468Z
Coutloot,software / open source,https://www.coutloot.com,tech@coutloot.com,tech@coutloot.com,,Mumbai,https://www.linkedin.com/company/coutloot/posts/,https://www.facebook.com/CoutLoot,https://www.instagram.com/coutloot/,,1,,,,Mumbai,https://github.com/Coutloot-Engineering,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:55.468Z
WebEngage,software / open source,https://webengage.com,support@webengage.com,support@webengage.com,,Mumbai,,,,,73,,,,Mumbai,https://github.com/WebEngage,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:55.468Z
Central Chinmaya Mission Trust,software / open source,https://www.chinmayamission.com,ccmt@chinmayamission.com,ccmt@chinmayamission.com,,Mumbai,https://www.linkedin.com/company/central-chinmaya-mission-trust,https://www.facebook.com/share/172Hr4r4vz/,https://www.instagram.com/swami_chinmayananda,,1,,,,Mumbai,https://github.com/Chinmayamission,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:55.468Z
Corpusvision,software / open source,https://corpusvision.com,hello@corpusvision.com,hello@corpusvision.com,,"Mumbai, India",https://www.linkedin.com/company/corpusvision/,https://www.facebook.com/corpusvision,https://www.instagram.com/corpusvision/,,2,,,,Mumbai,https://github.com/Corpusvision,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:21:55.468Z
DevClub IIT Delhi,software / open source,https://devclub.in,devclub.iitd@gmail.com,devclub.iitd@gmail.com,,Delhi,,,,,77,,,,Delhi,https://github.com/devclub-iitd,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:10.798Z
Euler Motors,software / open source,https://www.eulermotors.com,customercare@eulermotors.com,customercare@eulermotors.com; admin@eulermotors.com,,New Delhi,,https://www.facebook.com/eulermotors,https://www.instagram.com/eulermotors/,,25,,,,Delhi,https://github.com/eulermotor,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:10.798Z
Bridge Connectivity Solutions,software / open source,https://bridgeconn.com,info@bridgeconn.com,info@bridgeconn.com,,"New Delhi , India",,,,,78,,,,Delhi,https://github.com/Bridgeconn,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:10.798Z
Mindler Education Private Limited,software / open source,https://www.mindler.com,hello@mindler.com,hello@mindler.com,,New Delhi,https://www.linkedin.com/company/mindler,https://www.facebook.com/mindlercareers,https://www.instagram.com/mindlercareers/,,0,,,,Delhi,https://github.com/mindler,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:10.798Z
Syren Technologies Private Limited,software / open source,https://syrencloud.com,marketing@syrencloud.com,marketing@syrencloud.com,,"Hyderabad, India",https://www.linkedin.com/company/syrencloud,,https://www.instagram.com/syrencloud,,3,,,,Hyderabad India,https://github.com/SyrenCloud,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:26.311Z
Crystal Syntax,software / open source,https://crystalsyntax.com,support@crystalsyntax.com,support@crystalsyntax.com,,"Hyderabad, India",https://www.linkedin.com/company/crystal-syntax,https://www.facebook.com/CrystalSyntax/,https://www.instagram.com/crystalsyntax/,,1,,,,Hyderabad India,https://github.com/crystal-syntax,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:26.311Z
Infocus Software Solutions,software / open source,https://infocus-solution.com/,info@infocus-solution.com,info@infocus-solution.com,,"Hyderabad, India",https://www.linkedin.com/company/in-focus-software-solution/,https://www.facebook.com/people/Infocus-Software-Solutions/61552883276071/,https://www.instagram.com/infocussoftwaresolutions/,,1,,,,Hyderabad India,https://github.com/infocus-software-solutions,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:26.311Z
Kireeti Soft Tech Ltd,software / open source,https://kireetisoft.com,sridhar@kireetisoft.com,sridhar@kireetisoft.com,,"hyderabad, India",https://www.linkedin.com/in/kireeti-soft-technologies-ltd-700275185/,https://www.facebook.com/kireetisoft,https://www.instagram.com/kireetisoft/,,0,,,,Hyderabad India,https://github.com/kireetisofttechltd,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:26.311Z
Rinvex,software / open source,https://rinvex.com,contact@rinvex.com,contact@rinvex.com,,"Dubai, UAE",,,,,74,,,,UAE,https://github.com/rinvex,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:41.525Z
Anghami,software / open source,https://www.anghami.com,dev@anghami.com,dev@anghami.com,,UAE,,,,,67,,,,UAE,https://github.com/anghami,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:41.525Z
Khalifa University Center for Autonomous Robotic Systems,software / open source,https://www.kucars.ae,tarek@tarektaha.com,tarek@tarektaha.com,,"Abu Dhabi, UAE",,,,,71,,,,UAE,https://github.com/kucars,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:41.525Z
Ziina,software / open source,https://ziina.com,support@ziina.com,support@ziina.com,,"Dubai, UAE",https://www.linkedin.com/company/ziina,https://www.facebook.com/ziinamena,https://www.instagram.com/ziina.me,,2,,,,UAE,https://github.com/ziina-co,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:41.525Z
Seafood Souq,software / open source,http://seafoodsouq.com/,hello@seafoodsouq.com,hello@seafoodsouq.com,,"Dubai, UAE",https://www.linkedin.com/company/seafoodsouq/,,https://instagram.com/seafoodsouq,,2,,,,UAE,https://github.com/SeafoodSouq,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:41.525Z
Tech Hype,software / open source,https://techhype.ae/,info@techhype.ae,info@techhype.ae,,"UAE, Canada, Pakistan",https://www.linkedin.com/company/techhype-ae/,,https://www.instagram.com/techhype.ae/,,0,,,,UAE,https://github.com/techhype-ae,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:41.525Z
Darvin Studio,software / open source,https://www.darvin-studio.ru,info@darvindigital.ru,info@darvindigital.ru; support@darvindigital.ru; info@darvin-studio.ru,,"Russia, Vladimir. UAE, Dubai",,,https://www.instagram.com/darvinweb/,,27,,,,UAE,https://github.com/DarvinStudio,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:41.525Z
ProiTs FZ LLE,software / open source,https://proits.ae,info@proits.ae,info@proits.ae,,Dubai - UAE,https://www.linkedin.com/in/proitscomp/,https://www.facebook.com/ProiTs.ae,https://www.instagram.com/proits/,,0,,,,UAE,https://github.com/ProiTs-FZ-LLE,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:41.525Z
Haykal Media,software / open source,http://haykalmedia.com,info@haykalmedia.com,info@haykalmedia.com,,"Abu Dhabi, UAE",http://www.linkedin.com/shareArticle,https://www.facebook.com/sharer/sharer.php,,,2,,,,UAE,https://github.com/HaykalMedia,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:41.525Z
Namshi,software / open source,http://tech.namshi.com,work-in-tech@namshi.com,work-in-tech@namshi.com,,"Dubai, United Arab Emirates",,,,,90,,,,Dubai,https://github.com/namshi,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:56.841Z
CTF.ae,software / open source,https://ctf.ae,team@ctf.ae,team@ctf.ae,,"Dubai, United Arab Emirates",https://www.linkedin.com/company/ctfae,,https://www.instagram.com/ctf.ae,,0,,,,Dubai,https://github.com/CTFae,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:56.841Z
TecBrix,software / open source,https://tecbrix.com,info@tecbrix.com,info@tecbrix.com,,Dubai,https://www.linkedin.com/company/tecbrix/posts/,https://www.facebook.com/tecbrix,https://www.instagram.com/tecbrixcloud/#,,0,,,,Dubai,https://github.com/tecbrix,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:56.841Z
Sociata,software / open source,https://sociata.com,support@sociata.com,support@sociata.com,,"Dubai, U.A.E",,,,,98,,,,Dubai,https://github.com/Vinelab,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:56.841Z
Zand Bank,software / open source,https://www.zand.ae,devops@zand.ae,devops@zand.ae,,Dubai,https://www.linkedin.com/company/joinzand/jobs/,,https://www.instagram.com/zand_bank,,0,,,,Dubai,https://github.com/zand-bank,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:56.841Z
KnowledgeE,software / open source,https://www.knowledgee.com,info@knowledgee.com,info@knowledgee.com,,Dubai,https://www.linkedin.com/company/KnowledgeEGlobal,https://www.facebook.com/KnowledgeEGlobal,,,0,,,,Dubai,https://github.com/Knowledge-E,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:22:56.841Z
